basebrgy	basehhno	basewman	BRGAY02	HHNUMB02	WOMAN02	uncmomid	MOMCH02	numbper	tabsent	hhldtype	sourcedw	wheredws	toilet	wheretf	garbage	litetype	cookfuel	foodstor	walkstor	ridestor	trancost	busyroad	AIRQUAL1	AIRQUAL2	gencond	neighcon	neighgar	areafood	settlemn	resarea	AREA50M	houses	walkhous	walkroad	kindroad	boatride	walktran	electric	elecserv	material	neighmat	housneat	children	mother	ownhouse	ownlots	valhouse	rentfree	rental	feerent	samehous	renovatn	roomnumb	bathroom	bicyle	bikecar	motobike	motorcar	cars	jeepney	trucks	boat	banca	carriage	tractor	vehicle	chicken	goats	pigs	cows	carabaos	horses	animal	livinset	dineset	cabinet	bedwmatt	bedwomat	furnitur	eleciron	elecfan	aircon	sewmach	refriger	gastove	oven	rcooker	micwave	prcooker	colortv	tvcable	vcr	recorder	cdplayer	karaoke	computer	internet	washingm	vacuum	kerstove	applian	EQUIPM1	EQ1NUMB	EQUIPM2	EQ2NUMB	EQUIPM3	EQ3NUMB	EQUIPM4	EQ4NUMB	EQUIPM5	EQ5NUMB	purchase	MAJORP1	MAJORP2	MAJORP3	MAJORP4	MAJORP5	business	TYPEBIS1	TYPEBIS2	EMPLOY1	EMPLOY2	telephon	CELLFON1	CELLFON2	CELLFON3	CELLFON4	CELLFON5	economic	BETTER1	BETTER2	BETTER3	WORSE1	WORSE2	WORSE3	CROP1	EXPCROP1	SOLD1	CONSU1	CROP2	EXPCROP2	SOLD2	CONSU2	CROP3	EXPCROP3	SOLD3	CONSU3	CROP4	EXPCROP4	SOLD4	CONSU4	CROP5	EXPCROP5	SOLD5	CONSU5	CROP6	EXPCROP6	SOLD6	CONSU6	othsourc	agricoml	boarder	pension	remittan	allotmnt	donation	winnings	homegard	sources	inkind	valkind	food	alcobeve	tobacco	allowanc	watlight	cellcard	cabletv	itnetfee	soap	helper	transpo	newsmag	recreate	loans	houselot	schlfees	medical	clothing	durable	cphones	pcomputr	insuran	parties	expenses	OTHREXP1	OTHFREQ1	COST1	OTHREXP2	OTHFREQ2	COST2
20	20	20	20	20	20	12618	1	10	3	6	5	2	2	3	4	1	4	2	-9	30	7.0	0	2	-9	4	3	3	1	2	3	3	10	0	2.0	2	-9	15	1	1	2	2	1	1	1	1	1	160000	-9	-9	-9	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	2	1	5	1	1	6	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	2	-9	-9	-9	-9	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	1	3000.0	0	3864.0	3	0.0	1800.0	700.0	4	0.0	0.0	100.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	8000	10000	0	0	0	0	0	1	500	2000.0	35.0	105.0	175.0	100.0	0.0	0	0	1500.0	0	1872.0	0.0	0	0.0	0	820	950	830	2050	0	0	6600	12100	1	1	3	5.0	-9	-9	-9
20	70	70	20	70	70	12660	1	11	0	2	6	4	2	3	6	1	3	2	-9	20	7.0	1	2	-9	3	3	3	2	6	1	1	20	0	0.0	1	-9	0	1	1	2	2	1	1	1	0	0	30000	2	-9	300	1	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0	1	0	0	0	0	1	1	2	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	2	7	-9	-9	-9	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	2000	3000	0	0	0	0	0	0	-9	1297.0	30.0	150.0	300.0	385.0	0.0	0	0	796.8	0	680.0	18.0	0	0.0	0	3209	2000	1000	0	0	0	5996.0400390625	2000	0	-9	-9	-9.0	-9	-9	-9
15	74	74	9	2197	237	12136	1	6	0	2	4	4	2	4	1	1	3	2	-9	15	5.0	0	5	-9	4	4	3	1	3	1	1	20	0	0.0	2	-9	0	1	1	3	1	1	1	1	1	1	150000	-9	-9	-9	1	1	5	2	1	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	1	1	3	1	2	0	0	1	0	0	1	1	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	7	1	2	-9	-9	1	62	-9	0	-9	0	0	-9	-9	-9	-9	1	1	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	0	0	0	0	1600	0	68000	1	1500	3077.0	40.0	126.0	350.0	1076.0	0.0	0	0	326.0	0	28.0	0.0	0	19200.0	70000	11380	200	3250	19000	0	0	0	9000	0	-9	-9	-9.0	-9	-9	-9
27	72	72	27	72	72	12903	1	7	2	2	6	4	5	-9	2	1	4	2	-9	30	20.0	0	2	-9	3	3	2	2	6	3	3	7	1	7.0	3	-9	7	1	1	1	1	2	2	2	1	1	260000	-9	-9	-9	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	-9	-9	-9	-9	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	2	-9	-9	-9	5	-9	-9	1	0.0	0	3600.0	3	0.0	0.0	100.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	0	500	0	0	0	0	0	1	300	300.0	0.0	70.0	40.0	125.0	0.0	0	0	420.0	0	280.0	0.0	0	0.0	0	1630	100	6000	0	0	0	5673	10250	0	-9	-9	-9.0	-9	-9	-9
17	248	248	214	3467	248	12457	1	4	0	2	3	1	2	1	1	1	3	2	-9	10	4.0	0	4	-9	3	3	3	1	3	1	1	20	0	1.0	2	-9	1	1	1	3	2	1	1	1	1	1	1000000	-9	-9	-9	1	1	4	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	4	0	0	1	4	0	0	1	1	0	1	0	0	1	0	2	1	0	1	0	0	1	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	8	3	-9	-9	0	-9	-9	-9	-9	1	1	2	3	4	-9	3	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	30000	0	0	0	0	0	0	1	200	1060.0	0.0	0.0	982.0	2436.0	1080.0	0	0	500.0	800	2248.0	180.0	300	2700.0	7500	34255	4900	800	100000	4000	0	50690	2000	0	-9	-9	-9.0	-9	-9	-9
27	83	83	27	83	83	12913	1	4	0	2	6	1	2	1	4	1	4	2	-9	15	19.0	0	2	-9	4	4	2	2	6	3	3	5	2	2.0	2	-9	60	1	1	3	3	2	2	2	1	0	300000	-9	-9	-9	1	1	4	2	0	0	0	0	0	0	0	0	0	0	0	0	15	0	1	0	1	0	0	1	1	2	1	2	1	1	0	0	0	0	1	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	2	1	-9	-9	-9	1	33	-9	0	-9	0	0	-9	-9	-9	-9	2	-9	-9	-9	3	2	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	0	0	0	0	500	0	0	0	-9	910.0	0.0	14.0	50.0	192.0	0.0	0	0	208.0	0	320.0	0.0	0	0.0	0	805	1000	1000	1900	0	0	0	3000	1	1	3	24.0	-9	-9	-9
29	57	57	29	57	57	13145	2	2	0	2	4	4	2	3	2	1	4	2	-9	5	4.0	0	2	-9	2	1	2	3	6	3	3	10	0	2.0	2	-9	2	1	1	1	1	3	-9	3	1	1	40000	-9	-9	-9	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	0	14550	0	0	0	0	0	1	550	320.0	0.0	52.5	0.0	290.0	0.0	0	0	150.0	0	0.0	0.0	0	0.0	0	0	50	0	0	0	0	120	2000	1	1	3	25.0	-9	-9	-9
27	55	55	27	55	55	12889	1	8	0	6	6	4	2	3	4	1	3	2	-9	25	14.0	0	1	-9	2	3	2	2	6	3	3	10	0	10.0	2	-9	10	1	1	3	2	2	1	1	1	0	50000	-9	-9	-9	1	1	4	6	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	2	4	1	1	3	1	2	0	0	1	0	1	0	0	3	1	0	0	1	0	1	0	0	1	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	3	1	-9	-9	-9	1	62	-9	0	-9	0	4	5	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	6500	0	0	0	0	0	0	1	15500	1500.0	20.0	105.0	150.0	330.0	570.0	0	0	2000.0	0	1000.0	0.0	0	0.0	0	900	10000	5128	0	6400	0	31200	2000	1	1	1	20.0	-9	-9	-9
27	76	76	27	76	76	12906	1	5	1	4	6	1	5	-9	2	1	4	2	-9	40	20.0	0	2	-9	3	3	2	2	6	3	3	3	2	10.0	2	-9	10	1	1	2	2	2	2	2	1	1	35000	-9	-9	-9	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	25	1	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	2	1	-9	-9	-9	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	1	62.5	0	1500.0	3	62.5	0.0	0.0	6	62.5	0.0	0.0	5	62.5	0	0	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	0	650	0	0	0	0	14560	1	400	426.0	0.0	84.0	60.0	110.0	0.0	0	0	191.0	0	424.0	0.0	0	0.0	0	447	100	500	0	0	0	0	3500	1	1	3	45.0	-9	-9	-9
9	144	144	9	144	144	11109	1	7	0	2	5	4	5	-9	2	1	3	2	-9	20	7.5	0	2	-9	2	2	2	2	4	1	1	10	0	2.0	2	-9	2	1	1	2	2	2	-9	2	1	0	50000	-9	-9	-9	1	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2	2	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	1	71	-9	0	-9	0	0	-9	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	6000	0	0	9000	0	0	0	1	300	1400.0	0.0	60.0	550.0	400.0	0.0	0	0	350.0	0	0.0	0.0	0	500.0	0	20000	10	0	0	0	0	6500	4000	0	-9	-9	-9.0	-9	-9	-9
25	9	9	25	9	9	12763	1	4	0	2	5	4	5	-9	2	1	4	2	-9	60	14.0	0	2	-9	4	3	3	2	6	3	3	2	0	20.0	2	-9	20	1	0	2	2	2	2	2	1	1	20000	-9	-9	-9	1	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	3	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	1	2000.0	1100	0.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	0	0	0	0	0	400	0	1	600	820.0	0.0	0.0	0.0	230.0	0.0	0	0	490.0	0	1664.0	0.0	0	0.0	600	0	800	1200	0	0	0	0	2830	0	-9	-9	-9.0	-9	-9	-9
27	38	38	27	38	38	12876	1	7	1	2	5	4	5	-9	2	2	4	2	-9	30	4.0	0	2	-9	4	4	3	2	7	3	3	0	5	5.0	3	-9	10	0	0	1	1	2	2	2	1	0	7000	-9	-9	-9	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	18	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	5	0.0	0	150.0	1	0.0	0.0	300.0	4	0.0	595.0	500.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1000	500.0	0.0	7.0	100.0	86.0	0.0	0	0	426.0	0	650.0	0.0	0	0.0	0	2500	0	700	0	0	0	300	1000	1	1	2	30.0	-9	-9	-9
27	65	65	27	65	65	12896	1	8	3	6	5	4	3	3	4	1	4	2	-9	30	4.0	0	1	2	3	3	3	2	6	3	3	3	3	3.0	3	-9	10	1	1	1	1	2	2	2	1	0	30000	-9	-9	-9	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	25	1	0	0	1	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	-9	-9	-9	-9	1	33	62	0	0	0	0	-9	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	5	0.0	0	500.0	1	550.0	0.0	2000.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	5000	0	0	0	0	0	2400	0	-9	500.0	0.0	20.0	0.0	240.0	0.0	0	0	340.0	0	250.0	0.0	0	0.0	0	0	200	0	0	0	0	9960	2000	0	-9	-9	-9.0	-9	-9	-9
17	318	318	17	3250	318	12526	1	2	0	2	1	4	2	3	1	1	4	2	3	-9	-9.0	0	5	-9	1	1	2	1	2	1	1	20	0	2.0	2	-9	2	1	1	2	2	1	-9	1	0	0	-9	1	300	-9	0	-9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	2	-9	-9	-9	5	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	0	2000	0	0	0	0	0	1	500	500.0	0.0	0.0	35.0	642.0	0.0	0	0	320.0	0	224.0	6.0	40	0.0	0	2400	0	1420	0	0	0	0	300	0	-9	-9	-9.0	-9	-9	-9
17	275	275	17	275	275	12483	1	5	0	2	1	1	2	1	1	1	1	2	10	-9	-9.0	0	5	-9	4	1	3	1	2	1	1	20	0	1.0	2	-9	1	1	1	2	2	1	1	1	1	1	70000	-9	-9	-9	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	1	1	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1	0	1	0	0	0	0	1	1	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	-9	-9	-9	-9	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	1	2	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	5000	0	0	0	0	0	0	0	-9	700.0	0.0	21.0	200.0	300.0	0.0	0	0	427.0	0	0.0	0.0	20	3600.0	6000	2500	0	800	0	0	0	330	1500	0	-9	-9	-9.0	-9	-9	-9
6	39	39	6	39	39	10647	1	6	0	2	1	4	2	1	1	1	3	2	5	-9	-9.0	0	2	-9	2	1	1	2	3	1	1	20	0	1.0	2	-9	1	1	1	2	2	2	-9	2	1	1	50000	-9	-9	-9	1	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	1	1	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	-9	-9	-9	-9	1	62	-9	0	-9	0	0	-9	-9	-9	-9	1	1	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	2100	1580.0	100.0	120.0	100.0	2000.0	0.0	0	0	150.0	0	0.0	0.0	0	0.0	30000	400	300	0	2000	0	0	0	2000	0	-9	-9	-9.0	-9	-9	-9
8	78	78	140	78	78	10942	1	7	0	2	1	4	2	1	1	1	3	1	-9	30	4.0	0	5	-9	2	2	2	2	3	1	1	10	0	0.0	2	-9	15	1	1	2	1	2	2	1	1	0	35000	-9	-9	-9	0	-9	3	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0	0	2	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	7	1	-9	-9	-9	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	2	-9	-9	-9	8	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	1050.0	0.0	39.0	175.0	933.0	0.0	0	0	1000.0	0	160.0	0.0	0	0.0	3000	1430	100	300	800	0	0	0	50	1	1	1	5.0	-9	-9	-9
20	19	19	20	19	19	12617	1	15	0	4	6	4	5	-9	4	1	4	4	15	-9	-9.0	0	2	-9	4	3	3	1	6	3	3	5	0	5.0	2	-9	15	1	1	2	2	1	2	2	1	1	100000	-9	-9	-9	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	30	1	2	0	0	0	0	1	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	1	540.0	0	0.0	4	2190.0	10700.0	120.0	5	0.0	200.0	300.0	6	0.0	0	10	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	0	38400	0	0	0	0	0	1	500	1810.0	25.0	10.0	105.0	80.0	0.0	0	0	655.0	0	0.0	0.0	0	0.0	600	2090	100	2330	2000	0	0	0	14000	1	1	1	10.0	-9	-9	-9
6	85	85	6	85	85	10681	1	8	1	4	1	4	2	3	1	1	4	2	3	-9	-9.0	0	5	-9	1	2	1	3	3	1	1	20	0	1.0	2	-9	1	1	1	1	1	3	3	3	1	0	25000	-9	-9	-9	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	2	0	1	3	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	1	39	-9	0	-9	0	0	-9	-9	-9	-9	2	-9	-9	-9	5	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	600	0	0	3400	0	0	0	0	-9	1045.0	0.0	14.0	45.0	490.0	0.0	0	0	250.0	0	600.0	0.0	0	1800.0	0	360	200	300	0	0	0	0	3400	1	1	3	30.0	-9	-9	-9
4	95	95	140	95	95	10541	1	5	0	4	1	1	2	3	1	1	3	1	-9	15	4.0	0	1	-9	3	3	3	1	3	1	1	15	0	1.0	2	-9	1	1	1	2	2	1	1	1	1	1	200000	-9	-9	-9	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2	0	0	0	0	1	1	1	0	0	3	1	2	0	0	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	3	1	-9	-9	-9	0	-9	-9	-9	-9	0	3	-9	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	6400	0	9000	0	0	0	0	1	200	1400.0	20.0	20.0	1200.0	404.0	536.0	0	0	1000.0	0	80.0	112.0	0	0.0	8000	26390	100	850	19450	4800	0	5819	3700	1	1	1	10.0	-9	-9	-9
9	184	184	9	184	184	11148	1	6	1	2	1	4	2	1	1	1	2	2	-9	10	4.0	0	6	-9	1	1	1	1	3	1	1	20	0	0.0	2	-9	0	1	1	2	2	2	2	2	1	1	100000	-9	-9	-9	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	2	-9	-9	-9	5	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	200	450.0	50.0	70.0	60.0	200.0	0.0	0	0	593.0	0	443.0	0.0	0	0.0	0	1404	1100	100	0	0	0	0	0	0	-9	-9	-9.0	-9	-9	-9
21	6	6	301	3186	6	12678	1	12	1	6	6	4	2	3	2	1	4	2	-9	25	10.0	0	2	-9	3	3	3	3	6	3	3	1	2	10.0	2	-9	10	1	1	2	2	2	2	2	0	0	-9	2	-9	700	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	1	33	-9	0	-9	0	0	-9	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	0	0	0	0	0	0	2000	1	500	1172.0	0.0	51.0	375.0	590.0	0.0	0	0	428.0	0	500.0	0.0	0	0.0	1000	2140	0	0	0	0	0	0	500	0	-9	-9	-9.0	-9	-9	-9
27	80	80	27	80	80	12910	1	5	1	2	6	4	5	-9	2	2	4	2	-9	120	20.0	0	2	-9	4	4	2	2	6	3	3	3	0	5.0	2	-9	60	0	0	1	1	2	3	2	1	0	3000	-9	-9	-9	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	1	33	15	0	0	0	0	-9	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	1	200.0	0	1000.0	5	0.0	0.0	1000.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	150	490.0	0.0	70.0	50.0	50.0	0.0	0	0	111.0	0	320.0	0.0	0	0.0	0	1100	200	100	0	0	0	0	100	0	-9	-9	-9.0	-9	-9	-9
11	65	65	11	65	65	11422	2	3	0	2	4	4	3	3	6	1	2	2	-9	30	6.0	0	5	-9	2	2	2	2	1	1	1	20	0	0.0	2	-9	0	1	1	2	2	2	2	2	1	0	30000	-9	-9	-9	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	1	62	-9	0	-9	0	0	-9	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	0	250	0	0	1000	0	0	1	60	355.0	0.0	0.0	30.0	396.0	0.0	0	0	264.0	0	440.0	0.0	100	0.0	0	500	500	700	2100	0	0	0	140	0	-9	-9	-9.0	-9	-9	-9
27	19	19	27	19	19	12858	2	4	0	2	5	4	5	-9	2	2	4	2	-9	45	13.0	0	2	-9	3	3	3	2	6	3	3	7	0	5.0	2	-9	5	0	1	2	2	2	2	2	1	1	100000	-9	-9	-9	1	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	1	33	-9	0	-9	0	0	-9	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	0	1500	0	0	3000	200	0	1	500	404.25	0.0	8.0	20.0	80.0	0.0	0	0	137.0	0	104.0	0.0	0	0.0	0	347	1220	640	0	0	0	0	900	0	-9	-9	-9.0	-9	-9	-9
