basebrgy	basehhno	basewman	BRGAY02	HHNUMB02	WOMAN02	uncmomid	MOMCH02	linenumb	workstat	mainoccu	mainjob	farmstat	nonfarm	hrsjob	benefits	taxes	secndjob	secnoccu	jobsecnd	FARMSTA2	NONFARM2	HRSJOB2	BENEFIT2	TAXES2	hrsdayt	dayswkt	timepay	weektime	REGUJE1	finishp	paypiece	hrsdaypc	dyswekpc	weekpc	REGUJE2	hrsfarm	dywkfarm	wkyrfarm	REGUJE3A	livestok	daywkliv	wkyrlivs	REGUJE3B	expnsto	incmstok	consstok	hrsfish	dywkfish	wkyrfish	REGUJE4	incfish	familbus	typebus	homebus	hrsself	dywkself	wkyrself	REGUJE5	incmself
16	97	97	16	97	97	12228	1	3	1	921	3	-9	2	90.0	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	15.0	6.0	100.0	52.0	1	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
16	97	97	16	97	97	12228	1	8	1	773	3	-9	2	82.0	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	13.0	7.0	120.0	52.0	1	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
16	97	97	16	97	97	12228	1	7	3	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	1.0	7.0	8.0	3	776	0	0	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
24	3	3	24	3445	3	12747	2	1	1	470	2	-9	1	12.0	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	2.0	7.0	52.0	1	100.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
24	3	3	24	3445	3	12747	2	2	2	715	3	-9	2	-9.0	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9.0	-9.0	-9.0	-9.0	-9	1.0	15.42	4.5	7.0	45.0	4	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
24	3	3	24	3445	3	12747	2	4	2	470	2	-9	1	-9.0	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	3.0	2.0	15.0	4	4.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
24	3	3	24	3445	3	12747	2	5	1	715	3	-9	2	17.0	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	-9.0	-9.0	-9.0	-9.0	-9	1.0	20.56	8.5	7.0	52.0	1	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
3	113	113	3	113	113	10299	1	1	1	112	3	-9	1	30.0	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	1	22	0	10.0	3.0	52.0	1	1600.0
3	113	113	3	113	113	10299	1	2	1	302	3	-9	1	48.0	0	0	1	118	3	-9	1	7.0	0	0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	1	71	1	7.25	7.0	52.0	1	560.0
3	113	113	3	113	113	10299	1	4	1	661	3	-9	2	48.0	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	1	22	0	10.0	1.0	52.0	1	-7.0
3	113	113	3	113	113	10299	1	7	1	336	3	-9	3	30.0	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	1	22	0	10.0	1.0	52.0	1	-7.0
3	113	113	3	113	113	10299	1	8	1	779	3	-9	2	48.0	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	8.0	6.0	169.0	16.0	2	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
3	287	287	3	287	287	10450	1	1	1	772	3	-9	1	-9.0	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	1	33	1	4.0	6.0	52.0	1	76.92
3	287	287	3	287	287	10450	1	3	1	116	3	-9	2	60.0	1	1	0	-9	-9	-9	-9	-9.0	-9	-9	10.0	6.0	461.54	16.0	2	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
3	287	287	3	287	287	10450	1	5	1	336	3	-9	2	48.0	1	1	0	-9	-9	-9	-9	-9.0	-9	-9	8.0	6.0	538.46	52.0	1	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	1	33	1	4.0	6.0	52.0	1	76.92
3	144	144	3	144	144	10315	1	4	1	302	3	-9	1	72.0	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	1	62	0	12.0	6.0	52.0	1	400.0
3	144	144	3	144	144	10315	1	7	1	331	3	-9	3	28.0	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	1	62	0	4.0	6.0	52.0	1	-7.0
3	144	144	3	144	144	10315	1	5	1	331	3	-9	3	54.0	0	0	1	993	3	-9	2	35.0	0	0	-9.0	-9.0	-9.0	-9.0	-9	500.0	0.75	5.0	7.0	52.0	1	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	1	62	0	9.0	6.0	52.0	1	-7.0
3	218	218	13	549	549	10386	1	1	1	905	3	-9	2	48.0	1	0	0	-9	-9	-9	-9	-9.0	-9	-9	8.0	7.0	185.0	52.0	1	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	0.33	7.0	52.0	1	2400	0	1000	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
9	188	188	9	188	188	11152	1	1	1	771	3	-9	2	48.0	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	8.0	6.0	250.0	23.0	1	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
9	180	180	9	180	180	11144	2	1	1	709	3	-9	2	30.0	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	-9.0	-9.0	-9.0	-9.0	-9	4.0	10.0	6.0	6.0	48.0	1	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
9	180	180	9	180	180	11144	2	2	1	772	3	-9	2	56.0	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	8.0	6.0	250.0	52.0	1	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
9	188	188	9	188	188	11152	1	2	1	302	3	-9	1	45.0	0	0	1	692	3	-9	2	8.0	0	0	8.0	1.0	300.0	12.0	3	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	1	62	1	7.5	6.0	52.0	1	100.0
9	188	188	9	188	188	11152	1	3	1	331	3	-9	1	7.0	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	20.0	7.0	52.0	1	0	0	0	-9.0	-9.0	-9.0	-9	-9.0	1	62	1	7.0	7.0	52.0	1	-7.0
9	180	180	9	180	180	11144	2	3	1	772	3	-9	2	48.0	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	8.0	6.0	83.33	52.0	1	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
9	180	180	9	180	180	11144	2	4	1	709	3	-9	3	12.0	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	-9.0	-9.0	-9.0	-9.0	-9	1.0	10.0	3.0	4.0	12.0	-7	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
9	188	188	9	188	188	11152	1	4	2	771	3	-9	2	-9.0	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	8.0	6.0	200.0	2.0	4	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	15.0	7.0	52.0	1	12	500	0	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
9	188	188	9	188	188	11152	1	5	2	331	3	-9	1	10.5	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	10.0	7.0	52.0	1	1738	0	80	-9.0	-9.0	-9.0	-9	-9.0	1	62	1	1.5	7.0	8.0	4	-7.0
9	180	180	9	180	180	11144	2	5	3	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	5.0	7.0	52.0	1	12060	1000	0	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
9	188	188	9	188	188	11152	1	6	1	331	3	-9	1	10.5	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	1	62	1	1.5	7.0	52.0	1	-7.0
9	181	181	9	181	181	11145	1	1	1	331	3	-9	1	84.0	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	1.0	7.0	52.0	1	5400	0	300	-9.0	-9.0	-9.0	-9	-9.0	1	62	1	12.0	7.0	52.0	1	100.0
9	181	181	9	181	181	11145	1	2	1	331	3	-9	1	77.0	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	1	62	1	11.0	7.0	51.0	1	200.0
2	39	39	246	39	39	10156	1	1	1	829	3	-9	2	21.0	0	0	1	826	3	-9	2	4.0	0	0	3.57	7.0	142.86	52.0	1	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
2	39	39	246	39	39	10156	1	3	1	336	3	-9	2	63.0	1	1	0	-9	-9	-9	-9	-9.0	-9	-9	9.0	7.0	153.0	12.0	3	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
2	39	39	246	39	39	10156	1	6	2	781	3	-9	2	-9.0	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	8.0	7.0	160.0	12.0	4	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
2	39	39	246	39	39	10156	1	2	1	335	3	-9	1	2.0	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	0	-9	-9	-9.0	1.0	26.0	2	500.0
13	468	468	13	468	468	11943	2	2	2	921	3	-9	2	-9.0	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	8.0	7.0	1400.0	24.0	4	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
13	468	468	13	468	468	11943	2	3	1	641	3	-9	1	54.0	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	0	-9	-9	9.0	6.0	52.0	1	170.0
9	72	72	9	72	72	11047	1	1	1	701	3	-9	3	6.0	0	0	1	470	2	-9	1	32.0	0	0	-9.0	-9.0	-9.0	-9.0	-9	16.67	10.0	9.0	6.0	52.0	1	-9.0	-9.0	-9	-9	2.0	7.0	52.0	1	20400	0	1000	16.0	3.0	8.0	3	200.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
9	72	72	9	72	72	11047	1	2	1	701	3	-9	2	54.0	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	-9.0	-9.0	-9.0	-9.0	-9	16.67	10.0	9.0	6.0	52.0	1	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
9	72	72	9	72	72	11047	1	3	1	701	3	-9	3	54.0	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	-9.0	-9.0	-9.0	-9.0	-9	16.67	10.0	9.0	6.0	52.0	1	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
9	72	72	9	72	72	11047	1	4	1	701	3	-9	3	48.0	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	-9.0	-9.0	-9.0	-9.0	-9	16.67	10.0	9.0	6.0	52.0	1	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
9	72	72	9	72	72	11047	1	5	1	701	3	-9	3	30.0	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	-9.0	-9.0	-9.0	-9.0	-9	16.67	10.0	9.0	6.0	52.0	1	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
9	72	72	9	72	72	11047	1	6	1	701	3	-9	3	30.0	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	-9.0	-9.0	-9.0	-9.0	-9	16.67	10.0	9.0	6.0	52.0	1	-9.0	-9.0	-9	-9	5.0	7.0	52.0	1	30	0	1000	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
3	226	226	3	226	226	10393	1	1	1	914	3	-9	2	6.0	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	3.0	3.0	71.43	52.0	1	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
3	226	226	3	226	226	10393	1	3	1	336	3	-9	2	48.0	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	8.0	-7.0	100.0	-7.0	3	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
3	258	258	3	258	258	10421	1	1	1	432	3	-9	2	40.0	1	0	0	-9	-9	-9	-9	-9.0	-9	-9	8.0	5.0	363.63	52.0	1	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
3	200	200	3	200	200	10368	1	1	1	763	3	-9	1	48.0	0	0	1	763	3	-9	2	24.0	0	0	8.0	3.0	1000.0	52.0	1	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	1.0	7.0	52.0	1	20000	22000	0	-9.0	-9.0	-9.0	-9	-9.0	0	-9	-9	8.0	7.0	52.0	1	300.0
3	200	200	3	200	200	10368	1	2	1	202	3	-9	2	48.0	1	1	0	-9	-9	-9	-9	-9.0	-9	-9	8.0	6.0	320.0	52.0	1	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
3	200	200	3	200	200	10368	1	6	1	763	3	-9	2	48.0	1	1	0	-9	-9	-9	-9	-9.0	-9	-9	8.0	6.0	220.0	52.0	1	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
3	258	258	3	258	258	10421	1	2	1	715	3	-9	2	-9.0	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	-9.0	-9.0	-9.0	-9.0	-9	2.0	150.0	7.25	4.0	52.0	1	-9.0	-9.0	-9	-9	0.0	0.0	0.0	-9	11900	3000	13800	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
3	126	126	3	126	126	10306	1	1	1	912	3	-9	2	48.0	1	0	0	-9	-9	-9	-9	-9.0	-9	-9	8.0	6.0	211.54	52.0	1	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
3	229	229	3	229	229	10395	1	1	1	692	3	-9	2	40.0	1	1	0	-9	-9	-9	-9	-9.0	-9	-9	8.0	5.0	236.36	52.0	1	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	1.0	2.0	52.0	1	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
3	126	126	3	126	126	10306	1	2	1	993	3	-9	1	56.0	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	1	96	1	8.0	7.0	32.0	1	100.0
3	126	126	3	126	126	10306	1	3	2	923	3	-9	2	-9.0	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	8.0	6.0	120.0	12.8	4	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
3	126	126	3	126	126	10306	1	8	1	793	3	-9	2	48.0	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	8.0	6.0	150.0	52.0	1	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
3	229	229	3	229	229	10395	1	2	1	303	3	-9	1	63.0	0	0	1	823	3	-9	1	-9.0	0	0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	1.0	7.0	52.0	1	5670	16200	810	-9.0	-9.0	-9.0	-9	-9.0	1	62	0	7.86	7.0	52.0	1	342.86
3	126	126	3	126	126	10306	1	5	3	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	2.0	7.0	52.0	1	2436	0	360	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
3	229	229	3	229	229	10395	1	3	1	331	3	-9	3	8.0	0	0	1	335	3	-9	3	-9.0	0	0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	0.33	1.0	52.0	1	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	1	62	0	1.5	7.0	52.0	1	-7.0
3	229	229	3	229	229	10395	1	4	1	331	3	-9	3	8.0	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	1	62	0	4.0	2.0	52.0	1	-7.0
3	229	229	3	229	229	10395	1	5	1	331	3	-9	3	3.0	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	1	62	0	4.0	7.0	52.0	1	-7.0
3	229	229	3	229	229	10395	1	6	1	331	3	-9	3	28.0	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	1	62	0	4.0	7.0	52.0	1	-7.0
3	136	136	3	3191	136	10310	1	1	1	335	3	-9	1	12.5	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	0.33	7.0	16.0	1	240	0	135	-9.0	-9.0	-9.0	-9	-9.0	1	62	0	2.5	5.0	2.0	3	70.0
3	136	136	3	3191	136	10310	1	2	1	335	3	-9	3	10.0	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	1	62	0	4.0	5.0	2.0	3	-7.0
3	136	136	3	3191	136	10310	1	3	1	932	3	-9	2	40.0	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	8.0	5.0	200.0	1.0	3	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
3	136	136	3	3191	136	10310	1	4	1	335	3	-9	3	5.0	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	1	62	0	1.0	5.0	2.0	3	-7.0
