basebrgy	basehhno	basewman	BRGAY02	HHNUMB02	WOMAN02	uncmomid	MOMCH02	momlnumb	agemom	maristat	knowhere	timewith	trapped	dowant	husbway	letwear	please	angrycon	sexelse	rdiscuss	pdiscuss	rdisyear	pdisyear	rdispreg	pdispreg	rgotinfo	pgotinfo	rinfoyr	pinfoyr	rinfoprg	pinfoprg	rsettle	psettle	rsetyear	psetyear	rsetpreg	psetpreg	rnagged	pnagged	rnagyear	pnagyear	rnagpreg	pnagpreg	ryelled	pyelled	ryellyr	pyellyr	ryellprg	pyellprg	rswore	pswore	rsworeyr	psworeyr	rsworprg	psworprg	rsulked	psulked	rsulkyr	psulkyr	rsulkprg	psulkprg	rstomped	pstomped	rstompyr	pstompyr	rstomprg	pstomprg	rsmash	psmash	rsmashyr	psmashyr	rsmashpr	psmashpr	rhand	phand	rhandyr	phandyr	rhandprg	phandprg	rthrew	pthrew	rthrewyr	pthrewyr	rthrewpr	pthrewpr	rpushed	ppushed	rpushyr	ppushyr	rpushprg	ppushprg	rhit	phit	rhityr	phityr	rhitpreg	phitpreg	rhard	phard	rhardyr	phardyr	rhardprg	phardprg	rharmed	pharmed	rharmyr	pharmyr	rharmprg	pharmprg	PHURTR1	PHURTR2	PHURTR3	RHURTP1	RHURTP2	RHURTP3	startedf	violent	RESOLVE1	RESOLVE2	parehurt	hurtphys	paremed
5	19	19	247	2580	19	10617	1	2	41	2	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	-9	-9	-9	-9	1	0	1	-9	0	-9	1	0	1	-9	1	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	-9	4	-9	0	-9	0
10	221	221	10	221	221	11343	1	2	39	2	1	1	1	1	1	1	1	1	0	1	0	3	-9	3	-9	1	0	2	-9	2	-9	0	0	-9	-9	-9	-9	0	1	-9	3	-9	3	0	1	-9	3	-9	3	0	0	-9	-9	-9	-9	0	1	-9	3	-9	3	0	1	-9	3	-9	3	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	-9	4	-9	0	-9	0
5	8	8	232	3499	8	10607	1	2	52	2	1	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	1	1	1	1	0	0	0	0	-9	-9	-9	-9	1	1	1	1	1	1	0	1	-9	1	-9	0	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	-9	2	-9	1	1	0
5	13	13	5	13	13	10612	1	2	51	2	1	1	0	0	0	0	0	0	1	1	1	3	3	3	3	1	1	0	0	0	0	0	0	-9	-9	-9	-9	1	0	3	-9	3	-9	1	1	1	3	0	0	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	1	1	3	3	3	3	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	-9	4	-9	0	-9	0
6	132	132	6	132	132	10722	1	2	38	2	1	0	0	1	1	0	1	1	1	1	0	3	-9	3	-9	1	1	3	3	3	3	0	1	-9	1	-9	0	1	1	0	3	0	3	1	1	2	2	2	2	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	1	-9	3	-9	3	0	1	-9	1	-9	1	0	1	-9	1	-9	0	0	1	-9	1	-9	0	1	1	2	2	0	0	0	1	-9	3	-9	0	0	1	-9	0	-9	1	0	1	-9	0	-9	0	2	-9	-9	5	-9	-9	2	2	3	-9	0	-9	0
2	63	63	204	4114	63	10176	2	2	34	3	1	0	1	0	0	0	0	1	0	1	1	2	2	0	0	1	0	2	-9	0	-9	0	0	-9	-9	-9	-9	1	0	3	-9	0	-9	1	0	1	-9	1	-9	1	0	1	-9	2	-9	1	0	1	-9	0	-9	0	1	-9	0	-9	0	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	-9	1	-9	1	1	1
5	18	18	5	18	18	10616	1	2	38	2	1	0	0	0	0	0	1	0	0	1	0	1	-9	0	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	-9	4	-9	1	2	0
6	92	92	6	92	92	10688	1	2	40	2	1	0	0	0	0	0	1	1	0	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	1	0	0	-9	1	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	1	-9	0	-9	0	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	-9	4	-9	0	-9	0
5	10	10	5	10	10	10609	1	1	59	2	1	0	0	1	0	0	0	0	0	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	1	-9	0	-9	0	0	1	-9	1	-9	1	0	1	-9	1	-9	1	0	0	-9	-9	-9	-9	0	1	-9	1	-9	1	0	1	-9	1	-9	1	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	-9	1	-9	0	-9	0
5	16	16	5	16	16	10614	1	2	42	2	1	0	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0	1	-9	1	-9	0	0	-9	-9	-9	-9	0	1	-9	1	-9	1	1	1	0	1	1	1	0	1	-9	0	-9	1	1	1	1	1	1	1	0	1	-9	1	-9	1	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	-9	4	-9	1	2	0
6	97	97	5	28	28	10691	1	1	54	2	1	0	1	1	0	1	1	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	1	-9	0	-9	0	1	1	0	0	0	0	0	1	-9	0	-9	0	0	0	-9	-9	-9	-9	0	1	-9	0	-9	0	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	1	-9	0	-9	0	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	-9	4	-9	0	-9	0
5	11	11	5	11	11	10610	1	2	42	2	0	0	1	1	0	0	0	0	0	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	1	-9	0	-9	0	0	1	-9	0	-9	0	0	1	-9	1	-9	0	0	1	-9	1	-9	1	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	1	-9	0	-9	0	0	1	-9	0	-9	0	0	1	-9	1	-9	1	0	1	-9	0	-9	0	0	0	-9	-9	-9	-9	0	1	-9	0	-9	0	1	-9	-9	-9	-9	-9	2	2	1	-9	0	-9	0
10	95	95	291	3509	95	11238	1	2	46	2	1	1	1	0	1	0	1	1	0	1	1	1	1	0	0	1	1	1	1	1	1	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	1	1	1	1	1	1	0	0	-9	-9	-9	-9	1	1	0	3	0	0	1	1	0	0	0	0	0	1	-9	0	-9	0	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	-9	7	-9	0	-9	0
3	148	148	3	148	148	10319	1	2	46	2	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	1	0	0	-9	0	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	-9	4	-9	0	-9	0
5	17	17	5	17	17	10615	1	2	51	2	1	1	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	-9	-9	-9	-9	1	1	1	1	1	1	1	1	0	0	1	1	0	0	-9	-9	-9	-9	0	1	-9	2	-9	1	1	0	1	-9	1	-9	1	0	0	-9	1	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	-9	4	-9	0	-9	0
5	24	24	5	24	24	10622	1	2	51	2	1	0	1	1	0	0	0	0	0	1	1	1	1	1	1	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	1	1	1	1	1	1	1	1	1	1	1	1	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	-9	2	-9	0	-9	0
6	89	89	6	89	89	10685	1	2	41	2	1	0	0	0	0	0	1	0	0	1	1	2	3	2	3	1	1	3	3	3	3	0	0	-9	-9	-9	-9	1	1	3	3	3	3	1	1	3	3	3	3	1	1	3	1	3	1	1	1	3	1	3	1	1	1	3	0	3	0	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	1	1	0	0	0	0	1	1	0	0	0	0	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	2	-9	-9	2	-9	-9	1	1	4	-9	0	-9	0
6	90	90	6	90	90	10686	1	2	40	2	1	0	0	0	1	0	0	0	0	1	1	1	1	2	2	1	1	1	0	0	2	0	0	-9	-9	-9	-9	1	1	1	2	1	3	1	1	0	0	1	0	1	1	1	2	2	2	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	-9	4	-9	0	-9	0
30	33	33	30	33	33	13180	1	2	46	2	1	1	1	0	0	0	0	0	0	1	1	1	1	3	3	1	1	3	3	3	3	0	0	-9	-9	-9	-9	1	0	1	-9	3	-9	1	0	3	-9	3	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	-9	3	-9	0	-9	0
1	49	49	1	49	49	10022	1	2	42	2	1	0	1	1	1	0	1	0	1	1	1	3	1	0	2	1	1	0	3	1	1	0	0	-9	-9	-9	-9	1	1	3	3	2	0	0	1	-9	3	-9	1	1	1	3	3	1	3	0	1	-9	2	-9	0	0	1	-9	2	-9	1	1	1	2	1	1	1	1	1	2	3	0	0	1	1	1	3	1	0	1	1	1	1	1	2	0	1	-9	2	-9	1	1	1	3	2	1	1	0	0	-9	-9	-9	-9	10	-9	-9	10	-9	-9	2	2	4	-9	0	-9	0
2	57	57	244	57	57	10171	1	2	42	2	1	1	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	1	1	1	1	1	1	0	0	-9	-9	-9	-9	1	0	1	-9	0	-9	0	0	-9	-9	-9	-9	1	0	0	-9	0	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	-9	4	-9	1	3	0
3	280	280	269	3488	280	10443	1	2	46	2	0	0	1	0	0	0	1	0	0	1	0	1	-9	0	-9	1	0	2	-9	0	-9	0	0	-9	-9	-9	-9	1	1	2	3	0	0	1	1	2	3	0	0	1	1	2	1	0	0	1	1	2	3	0	0	0	1	-9	3	-9	0	0	1	-9	2	-9	0	0	1	-9	2	-9	0	0	1	-9	1	-9	0	1	1	1	1	0	0	0	1	-9	2	-9	0	1	1	0	2	0	0	0	1	-9	0	-9	0	1	2	-9	4	-9	-9	2	2	2	-9	0	-9	0
9	203	203	9	203	203	11167	1	2	45	2	1	0	0	0	0	0	0	1	0	0	1	-9	0	-9	0	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	1	0	2	-9	0	-9	0	1	-9	2	-9	0	1	0	2	-9	1	-9	0	0	-9	-9	-9	-9	1	1	2	0	0	0	0	0	-9	-9	-9	-9	1	0	2	-9	0	-9	1	0	2	-9	0	-9	1	1	2	2	0	0	1	1	2	0	0	0	0	0	-9	-9	-9	-9	0	1	-9	1	-9	0	10	-9	-9	10	-9	-9	2	1	4	-9	1	2	0
7	64	64	7	3046	64	10755	2	2	47	2	1	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	-9	-9	-9	-9	0	1	-9	0	-9	0	0	0	-9	-9	-9	-9	1	1	1	1	1	1	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	-9	1	-9	1	2	1
4	122	122	4	122	122	10565	1	2	55	2	0	0	0	1	0	0	0	0	0	1	1	2	1	0	0	1	1	1	0	0	0	0	0	-9	-9	-9	-9	1	1	0	0	1	0	1	0	1	-9	0	-9	1	1	0	1	1	1	0	1	-9	0	-9	1	0	1	-9	1	-9	0	0	1	-9	0	-9	1	0	1	-9	1	-9	0	0	1	-9	1	-9	0	0	1	-9	1	-9	0	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	4	-9	-9	-9	-9	-9	1	1	4	-9	0	-9	0
9	210	210	313	210	210	11171	1	2	40	2	1	0	1	0	0	1	1	0	0	1	1	3	3	3	3	1	1	3	3	3	3	0	0	-9	-9	-9	-9	1	0	1	-9	1	-9	1	0	1	-9	1	-9	1	0	1	-9	1	-9	1	0	1	-9	1	-9	1	0	1	-9	1	-9	0	0	-9	-9	-9	-9	1	0	1	-9	1	-9	0	0	-9	-9	-9	-9	0	1	-9	1	-9	0	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	1	-9	-9	-9	-9	-9	1	1	4	-9	1	1	0
24	2	2	24	2398	2	12746	1	2	37	2	1	1	0	0	0	0	0	-8	0	1	1	1	1	0	0	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	1	0	1	-9	0	-9	1	0	1	-9	0	-9	0	0	-9	-9	-9	-9	1	0	1	-9	0	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	-9	4	-9	1	2	0
3	263	263	3	263	263	10426	1	2	41	2	1	0	1	0	0	0	0	0	0	1	1	1	1	3	3	1	1	1	1	3	3	0	0	-9	-9	-9	-9	1	1	1	1	3	3	1	1	1	1	1	3	0	1	-9	1	-9	3	1	0	1	-9	3	-9	1	1	0	1	1	3	0	1	-9	1	-9	0	0	1	-9	1	-9	0	0	0	-9	-9	-9	-9	1	1	1	1	0	0	1	1	0	0	0	0	1	0	0	-9	0	-9	0	0	-9	-9	-9	-9	1	-9	-9	1	2	-9	2	2	3	-9	1	2	0
9	88	88	9	88	88	11061	1	1	46	4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	0
7	168	168	7	168	168	10840	1	2	50	2	1	1	0	0	0	1	1	1	0	1	1	1	1	0	0	1	1	1	1	0	0	0	0	-9	-9	-9	-9	1	1	1	1	0	0	1	1	1	1	0	0	1	0	1	-9	0	-9	0	0	-9	-9	-9	-9	0	1	-9	0	-9	0	0	1	-9	1	-9	0	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	1	1	0	0	0	0	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	2	-9	-9	5	-9	-9	2	2	4	-9	0	-9	0
10	153	153	10	153	153	11278	1	2	49	2	1	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	1	1	1	1	1	1	0	0	-9	-9	-9	-9	0	1	-9	1	-9	3	1	1	1	1	1	2	0	0	-9	-9	-9	-9	1	0	0	-9	1	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	-9	2	-9	0	-9	0
9	36	36	9	36	36	11016	1	1	46	4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	0
7	40	40	7	40	40	10737	1	2	51	2	1	0	1	0	0	0	1	0	0	1	1	1	1	1	1	1	1	0	0	1	0	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	4	-9	0	-9	0
7	71	71	7	71	71	10761	1	1	48	4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	0
4	164	164	4	164	164	10603	1	2	46	2	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	-9	-9	-9	-9	1	0	1	-9	0	-9	0	1	-9	1	-9	0	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	-9	4	-9	1	2	1
10	184	184	10	184	184	11308	1	2	45	2	1	0	0	0	0	0	0	1	0	1	1	1	1	2	2	1	1	1	1	0	0	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	1	0	0	-9	0	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	-9	4	-9	1	2	0
17	134	134	333	3101	134	12363	1	2	40	2	1	0	0	0	0	0	1	1	0	0	1	-9	3	-9	3	1	1	3	1	3	1	0	0	-9	-9	-9	-9	1	0	3	-9	3	-9	1	1	3	1	3	1	0	0	-9	-9	-9	-9	1	0	1	-9	2	-9	1	0	1	-9	0	-9	1	0	1	-9	0	-9	1	1	1	1	0	0	1	1	1	1	0	0	1	0	1	-9	0	-9	1	0	1	-9	0	-9	1	0	1	-9	0	-9	0	0	-9	-9	-9	-9	-9	-9	-9	2	3	-9	1	1	2	-9	0	-9	0
16	38	38	267	38	38	12182	1	2	42	2	1	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	1	0	0	0	0	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	1	0	0	-9	0	-9	0	0	-9	-9	-9	-9	1	0	0	-9	0	-9	0	0	-9	-9	-9	-9	1	0	0	-9	0	-9	1	0	0	-9	0	-9	1	0	0	-9	0	-9	0	0	-9	-9	-9	-9	-9	-9	-9	2	9	3	1	1	4	-9	0	-9	0
10	162	162	10	2200	162	11286	1	2	42	2	1	0	0	0	0	0	0	0	0	1	1	2	2	0	0	1	0	1	-9	3	-9	0	1	-9	0	-9	0	1	1	2	2	3	3	1	0	1	-9	3	-9	1	0	1	-9	2	-9	1	0	2	-9	3	-9	1	1	2	2	3	2	0	1	-9	0	-9	0	1	1	0	0	0	0	1	0	0	-9	0	-9	1	0	1	-9	2	-9	1	0	0	-9	0	-9	1	0	0	-9	0	-9	0	0	-9	-9	-9	-9	-9	-9	-9	2	-9	-9	1	1	2	-9	0	-9	0
9	138	138	9	138	138	11103	1	2	60	2	0	0	1	0	0	0	1	1	0	1	1	3	3	3	3	1	1	3	3	3	3	1	1	0	0	0	0	0	1	-9	3	-9	3	1	1	1	1	3	3	1	1	1	0	3	3	0	1	-9	0	-9	1	0	1	-9	0	-9	1	0	1	-9	0	-9	1	1	0	1	-9	0	-9	0	0	-9	-9	-9	-9	1	1	0	0	0	0	1	0	0	-9	3	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	4	-9	-9	1	-9	-9	1	1	1	-9	0	-9	0
12	126	126	12	3309	126	11617	2	1	35	2	1	0	1	0	0	0	0	1	0	1	1	3	1	1	1	1	0	1	-9	1	-9	0	0	-9	-9	-9	-9	0	1	-9	1	-9	1	1	1	1	1	1	1	0	0	-9	-9	-9	-9	1	1	1	1	1	1	1	1	1	1	1	1	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	1	1	1	1	1	1	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	1	-9	-9	1	-9	-9	2	2	4	-9	0	-9	0
7	111	111	210	4086	111	10796	1	2	38	2	1	0	0	0	0	0	0	1	0	1	1	2	2	0	2	1	1	2	2	2	2	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	1	0	2	-9	2	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	-9	4	-9	1	2	0
9	164	191	309	3319	191	11155	1	2	36	2	1	0	1	0	0	0	0	0	0	1	1	1	1	0	0	1	0	1	-9	0	-9	0	0	-9	-9	-9	-9	1	0	1	-9	0	-9	1	0	1	-9	0	-9	1	0	1	-9	0	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	1	0	0	-9	1	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	-9	4	-9	1	1	0
12	15	15	12	15	15	11536	1	2	45	2	1	0	0	0	0	0	0	0	0	1	1	2	2	1	1	1	1	2	2	1	1	0	0	-9	-9	-9	-9	1	0	2	-9	1	-9	1	0	3	-9	1	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	1	0	1	-9	0	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	1	0	0	-9	0	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	9	-9	-9	1	1	4	-9	0	-9	0
