basebrgy	basehhno	basewman	BRGAY02	HHNUMB02	WOMAN02	uncmomid	MOMCH02	momlnumb	agemom	maristat	shoedec	SHOECON1	SHOEVOT1	SHOECON2	SHOEVOT2	SHOECON3	SHOEVOT3	shoeprev	shoesat	shoeimpt	clotdec	CLOTCON1	CLOTVOT1	CLOTCON2	CLOTVOT2	CLOTCON3	CLOTVOT3	clotprev	clotsat	clotimpt	docdec	DOCCON1	DOCVOT1	DOCCON2	DOCVOT2	DOCCON3	DOCVOT3	docprev	docsat	docimpt	appldec	APPLCON1	APPLVOT1	APPLCON2	APPLVOT2	APPLCON3	APPLVOT3	applprev	applsat	applimpt	landdec	LANDCON1	LANDVOT1	LANDCON2	LANDVOT2	LANDCON3	LANDVOT3	landprev	landsat	landimpt	schldec	SCHLCON1	SCHLVOT1	SCHLCON2	SCHLVOT2	SCHLCON3	SCHLVOT3	schlprev	schlsat	schlimpt	workdec	WORKCON1	WORKVOT1	WORKCON2	WORKVOT2	WORKCON3	WORKVOT3	workprev	worksat	workimpt	rmondec	RMONCON1	RMONVOT1	RMONCON2	RMONVOT2	RMONCON3	RMONVOT3	rmonprev	rmonsat	rmonimpt	spoudec	SPOUCON1	SPOUVOT1	SPOUCON2	SPOUVOT2	SPOUCON3	SPOUVOT3	spouprev	spousat	spouimpt	vistdec	VISTCON1	VISTVOT1	VISTCON2	VISTVOT2	VISTCON3	VISTVOT3	vistprev	vistsat	vistimpt	giftdec	GIFTCON1	GIFTVOT1	GIFTCON2	GIFTVOT2	GIFTCON3	GIFTVOT3	giftprev	giftsat	giftimpt	helpdec	HELPCON1	HELPVOT1	HELPCON2	HELPVOT2	HELPCON3	HELPVOT3	helpprev	helpsat	helpimpt	usedec	USECON1	USEVOT1	USECON2	USEVOT2	USECON3	USEVOT3	useprev	usesat	useimpt	fpdec	FPCON1	FPVOT1	FPCON2	FPVOT2	FPCON3	FPVOT3	fpprev	fpsat	fpimpt	hhldhead	ownmoney	talkmon	hhbills	skipmeal	rincome	withoutr	wantwork	partearn	incomesp	trackmon	controlm	arguemon	knowmuch	justify	dontbuy	rpalive	hpalive	rmalive	hmalive	rmaeduc	rmaecon	gradepa	occupa	tallpa	gradema	occuma	tallma	gradegpa	occugpa	tallgpa	gradegma	occugma	tallgma	rsibling	birthord
13	432	432	243	432	432	11908	1	1	48	4	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9.0	-9	-9.0	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	2	6	-9	-9	-9	-9	2	1	1	0	2	6	-9	-9	-9	-9	2	1	2	1	2	6.0	-9	-9.0	-9	-9	2	1	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	1	2	5	-9	-9	2	1	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	2	6	-9	-9	-9	-9	2	1	2	1	2	6	-9	-9	-9	-9	2	1	3	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	4	3	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	1	1	2	3	0	430	1	0	0	2	15	302	1	4	0	2	7	5
15	100	100	15	100	100	12161	1	1	64	4	0	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9.0	-9	-9.0	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	0	1	6	-9	-9	-9	-9	1	-9	2	0	1	6	-9	-9	-9	-9	1	-9	2	1	1	6.0	-9	-9.0	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	0	1	6	-9	-9	-9	-9	1	-9	2	0	1	6	-9	-9	-9	-9	1	-9	2	0	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	0	3	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	1	0	-8	3	0	430	1	0	0	1	-8	824	1	-8	0	1	7	7
3	174	174	3	2181	174	10342	1	2	40	2	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	-9	-9.0	-9	-9.0	1	-9	2	1	1	3	2	3	-9	-9	0	1	3	1	1	2	2	4	-9	-9	2	1	2	1	1	3	2	3	-9	-9	0	1	2	1	1	2.0	2	4.0	-9	-9	1	-9	2	1	1	2	2	4	-9	-9	2	1	1	1	1	4	2	2	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	0	1	3	1	1	3	2	3	-9	-9	1	-9	2	1	1	4	2	2	-9	-9	1	-9	2	1	1	3	2	3	-9	-9	0	1	2	1	1	3	2	3	-9	-9	0	1	3	1	1	4	2	2	-9	-9	1	-9	3	2	1	1	2	0	2	1	1	1	2	3	1	1	0	0	1	1	0	0	0	1	1	6	921	1	11	711	2	6	781	1	6	-8	1	6	3
13	465	465	269	465	465	11940	1	2	40	2	1	1	3	2	3	-9	-9	0	1	2	1	1	3	2	3.0	-9	-9.0	0	1	2	1	1	3	2	3	-9	-9	0	1	2	1	2	6	-9	-9	-9	-9	2	1	2	1	1	3	2	3	-9	-9	0	1	3	1	2	6.0	-9	-9.0	-9	-9	2	1	2	1	1	3	2	3	-9	-9	0	1	3	1	1	6	-9	-9	-9	-9	1	-9	2	1	2	6	-9	-9	-9	-9	2	1	3	1	1	3	2	3	-9	-9	0	1	2	1	1	3	2	3	-9	-9	0	1	2	1	1	3	2	3	-9	-9	0	1	3	1	1	3	2	3	-9	-9	0	1	3	1	1	3	2	3	-9	-9	0	1	3	2	1	1	2	0	-9	-9	1	5	2	3	2	1	1	1	1	1	1	0	0	-8	-8	6	771	1	11	0	1	-8	771	1	-8	-8	1	11	7
10	37	37	245	3110	37	11196	1	2	51	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9.0	-9	-9.0	1	-9	2	1	1	3	2	3	-9	-9	0	1	2	1	1	3	2	3	-9	-9	0	1	2	0	2	6	-9	-9	-9	-9	2	1	2	1	1	3.0	2	3.0	-9	-9	0	1	2	1	1	3	2	3	-9	-9	0	1	1	1	1	3	2	3	-9	-9	0	1	2	1	1	3	2	3	-9	-9	0	1	2	1	1	3	2	3	-9	-9	0	1	2	1	1	3	2	3	-9	-9	0	1	2	0	3	6	-9	-9	-9	-9	3	1	2	1	1	3	2	3	-9	-9	0	1	2	1	1	3	2	3	-9	-9	0	1	2	2	1	1	2	0	-9	-9	0	1	2	2	1	1	1	1	1	1	1	1	1	2	2	4	995	1	2	0	2	-8	400	2	5	335	2	4	2
3	163	268	3	163	268	10431	1	2	38	2	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	-9	-9.0	-9	-9.0	1	-9	2	1	2	6	-9	-9	-9	-9	2	1	3	1	2	6	-9	-9	-9	-9	2	1	2	0	2	6	-9	-9	-9	-9	2	1	2	1	1	3.0	2	3.0	-9	-9	2	1	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	0	1	3	2	3	-9	-9	1	-9	1	0	1	6	-9	-9	-9	-9	1	-9	2	0	2	6	-9	-9	-9	-9	2	1	1	1	2	6	-9	-9	-9	-9	2	1	3	1	2	6	-9	-9	-9	-9	2	1	3	2	1	1	3	0	2	0	1	1	2	1	1	1	1	0	0	1	1	1	1	1	3	6	641	1	10	0	2	6	0	1	6	942	2	9	6
3	278	278	3	278	278	10441	1	2	37	2	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	-9	-9.0	-9	-9.0	1	-9	1	1	2	6	-9	-9	-9	-9	2	1	3	1	1	3	2	3	-9	-9	1	-9	2	0	1	3	2	3	-9	-9	1	-9	1	1	1	6.0	-9	-9.0	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	2	6	-9	-9	-9	-9	2	1	3	0	1	3	2	3	-9	-9	0	1	1	1	1	6	-9	-9	-9	-9	1	-9	1	0	1	3	2	3	-9	-9	1	-9	1	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	2	1	7	1	0	2	0	1	0	2	4	1	1	1	0	0	1	1	1	1	1	1	9	754	1	9	302	1	8	641	1	5	0	2	4	3
17	42	42	204	3311	42	12290	2	2	41	2	1	1	3	2	3	-9	-9	0	1	2	1	1	3	2	3.0	-9	-9.0	0	1	2	1	1	3	2	3	-9	-9	0	1	2	1	1	3	2	3	-9	-9	0	1	2	0	1	3	2	3	-9	-9	0	1	2	1	1	3.0	2	3.0	-9	-9	0	1	2	1	1	3	2	3	-9	-9	0	1	2	1	1	3	2	3	-9	-9	0	1	2	1	1	3	2	3	-9	-9	0	1	2	1	1	3	2	3	-9	-9	0	1	2	1	1	3	2	3	-9	-9	0	1	2	0	1	3	2	3	-9	-9	0	1	1	1	1	3	2	3	-9	-9	0	1	2	1	1	3	2	3	-9	-9	0	1	2	2	1	1	2	0	2	1	1	1	2	2	1	1	1	1	1	0	1	1	1	2	3	6	641	1	4	331	2	9	873	1	11	0	2	14	13
3	205	205	3	205	205	10373	1	2	44	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9.0	-9	-9.0	1	-9	3	1	1	3	2	3	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	0	1	3	0	2	6	-9	-9	-9	-9	2	1	3	1	1	6.0	-9	-9.0	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	1	0	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	-9	-9	-9	-9	1	-9	1	2	1	1	3	0	2	0	1	1	2	1	1	1	0	1	0	1	1	1	1	1	3	2	669	1	6	335	0	6	470	0	0	0	0	18	5
10	144	144	10	144	144	11271	1	1	46	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9.0	-9	-9.0	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6.0	-9	-9.0	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	4	2	2	-9	-9	2	1	2	1	1	4	2	2	-9	-9	2	1	2	1	1	0	2	0	1	0	1	1	2	4	1	0	1	1	1	1	1	0	1	3	3	6	993	1	-8	-8	-8	-8	-8	-8	-8	-8	-8	4	5
12	48	48	217	48	48	11555	1	2	55	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9.0	-9	-9.0	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6.0	-9	-9.0	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	0	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	2	2	1	1	1	0	-9	-9	1	1	2	2	1	1	1	1	0	1	1	1	1	-8	1	10	754	1	-8	942	1	-8	964	1	-8	0	1	6	4
11	213	213	11	213	213	11533	1	2	39	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9.0	-9	-9.0	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	2	1	3	0	2	6	-9	-9	-9	-9	2	1	2	1	1	3.0	2	3.0	-9	-9	2	1	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	0	1	3	1	1	3	2	3	-9	-9	0	1	3	1	2	6	-9	-9	-9	-9	2	1	2	0	1	6	-9	-9	-9	-9	1	-9	2	1	1	3	2	3	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	1	-9	3	2	1	1	2	0	2	0	1	1	2	3	3	0	1	1	1	1	1	1	1	1	2	11	822	1	6	711	0	3	400	1	3	400	0	8	4
15	102	102	15	102	102	12163	1	2	48	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	2	2	4.0	-9	-9.0	2	1	2	1	1	3	2	3	-9	-9	1	-9	3	1	2	6	-9	-9	-9	-9	2	1	2	0	2	6	-9	-9	-9	-9	2	1	2	1	2	6.0	-9	-9.0	-9	-9	2	1	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	2	6	-9	-9	-9	-9	2	1	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	0	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	5	2	1	-9	-9	1	-9	2	2	1	1	2	0	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	2	2	4	400	2	3	715	0	-8	335	2	6	331	0	4	4
11	216	216	11	216	216	11535	1	1	39	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9.0	-9	-9.0	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	2	0	1	6	-9	-9	-9	-9	1	-9	1	1	1	6.0	-9	-9.0	-9	-9	1	-9	2	1	2	6	-9	-9	-9	-9	2	1	1	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	4	2	2	-9	-9	1	-9	2	0	1	3	2	3	-9	-9	2	1	1	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	1	2	0	2	0	1	7	2	1	1	2	1	1	1	1	1	1	1	3	2	5	692	1	5	450	0	2	-8	1	0	470	0	9	9
16	39	39	142	3303	39	12183	1	2	47	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9.0	-9	-9.0	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	2	6	-9	-9	-9	-9	2	1	3	1	2	6	-9	-9	-9	-9	2	1	3	1	4	6.0	-9	-9.0	-9	-9	4	1	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	3	2	3	-9	-9	0	1	2	0	1	3	2	3	-9	-9	0	1	2	1	1	3	2	3	-9	-9	0	1	3	1	1	3	2	3	-9	-9	0	1	3	2	1	1	2	0	2	0	1	1	2	1	1	0	0	1	1	1	0	1	1	3	2	6	430	0	1	430	0	-8	892	-8	0	0	0	8	5
3	250	250	3	250	250	10413	1	2	45	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9.0	-9	-9.0	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	1	-9	2	1	1	3	2	3	-9	-9	2	1	1	1	1	6.0	-9	-9.0	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	0	1	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	2	1	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	1	2	5	-9	-9	2	1	1	1	1	3	2	3	-9	-9	2	1	3	1	1	3	2	3	-9	-9	2	1	3	2	1	1	1	0	2	1	1	1	2	1	1	0	0	0	1	1	1	1	1	1	1	6	641	1	14	111	0	7	902	1	6	111	1	6	6
11	207	207	11	207	207	11528	1	2	44	2	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	-9	-9.0	-9	-9.0	1	-9	2	1	2	3	1	3	-9	-9	2	1	3	1	2	6	-9	-9	-9	-9	2	1	3	0	2	6	-9	-9	-9	-9	2	1	1	1	1	3.0	2	3.0	-9	-9	0	1	3	1	2	6	-9	-9	-9	-9	2	1	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	2	6	-9	-9	-9	-9	2	1	3	1	1	3	2	3	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	1	-9	2	0	1	3	2	3	-9	-9	2	1	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	2	1	1	3	1	2	1	1	7	1	2	3	2	1	1	1	1	1	1	1	-8	3	4	760	2	4	332	1	0	493	1	-8	0	1	12	3
6	24	24	6	24	24	10633	1	2	49	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9.0	-9	-9.0	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6.0	-9	-9.0	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	2	1	1	2	0	-9	-9	0	1	2	1	1	0	1	1	1	0	1	1	1	3	1	0	400	2	0	335	1	0	470	0	0	0	0	9	10
15	93	93	15	93	93	12154	2	2	41	2	1	1	4	2	2	-9	-9	1	-9	3	1	1	6	-9	-9.0	-9	-9.0	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	2	6	-9	-9	-9	-9	2	1	3	0	2	6	-9	-9	-9	-9	2	1	3	1	1	3.0	2	3.0	-9	-9	0	1	3	1	2	6	-9	-9	-9	-9	2	1	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	0	1	2	0	2	6	-9	-9	-9	-9	2	1	2	1	1	3	2	3	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	1	-9	3	2	1	1	2	0	-9	-9	1	1	2	1	1	0	0	1	1	0	1	0	1	-8	3	-8	824	2	-8	430	1	-8	779	2	-8	711	1	5	6
10	199	199	10	199	199	11321	1	2	41	2	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	-9	-9.0	-9	-9.0	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6.0	-9	-9.0	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	2	6	-9	-9	-9	-9	2	1	3	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	3	0	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	2	1	1	1	0	1	0	1	1	1	2	2	3	0	1	0	1	1	1	0	2	2	11	400	1	5	400	0	4	961	1	12	101	1	4	3
1	86	86	238	3387	86	10052	1	2	47	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	3	2	3.0	-9	-9.0	0	1	2	1	1	3	2	3	-9	-9	0	1	2	1	1	3	2	3	-9	-9	0	1	3	0	1	3	2	3	-9	-9	0	1	2	1	1	3.0	2	3.0	-9	-9	0	1	2	1	1	3	2	3	-9	-9	0	1	2	1	1	3	2	3	-9	-9	0	1	3	1	1	3	2	3	-9	-9	0	1	2	1	1	3	2	3	-9	-9	0	1	2	1	1	3	2	3	-9	-9	0	1	2	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	3	2	3	-9	-9	0	1	2	1	1	3	2	3	-9	-9	0	1	2	2	1	1	2	0	2	1	1	1	2	3	1	1	1	1	0	0	0	1	1	3	2	6	-8	1	1	43	2	15	601	1	15	23	0	3	1
10	250	250	10	250	250	11370	1	2	57	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9.0	-9	-9.0	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	4	6	-9	-9	-9	-9	4	1	2	1	1	3	2	3	-9	-9	1	-9	2	1	4	6.0	-9	-9.0	-9	-9	4	1	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	4	6	-9	-9	-9	-9	4	1	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	3	2	1	1	1	0	-9	-9	1	3	3	3	3	2	1	1	1	1	1	0	1	1	1	11	400	1	5	400	2	6	470	1	1	0	2	0	1
8	149	149	8	2250	149	11000	1	2	36	3	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	-9	-9.0	-9	-9.0	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	0	1	6	-9	-9	-9	-9	1	-9	2	1	1	6.0	-9	-9.0	-9	-9	1	-9	3	0	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	0	1	6	-9	-9	-9	-9	1	-9	1	1	1	6	-9	-9	-9	-9	1	-9	1	1	1	3	2	3	-9	-9	2	1	3	1	1	3	2	3	-9	-9	2	1	3	2	1	1	3	0	2	0	1	1	2	1	1	1	0	0	1	0	1	1	1	1	3	6	501	1	9	332	0	1	430	1	1	430	2	7	4
13	317	317	285	3480	317	11806	1	2	50	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9.0	-9	-9.0	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	3	2	3	-9	-9	0	1	2	1	1	2	2	4	-9	-9	2	1	2	1	1	1.0	3	2.0	4	3	12	1	3	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	4	2	2	-9	-9	1	-9	2	0	1	6	-9	-9	-9	-9	1	-9	1	0	1	6	-9	-9	-9	-9	1	-9	1	2	1	1	1	0	-9	-9	0	1	2	1	1	0	0	0	1	1	0	1	1	1	3	4	400	1	5	0	1	2	470	1	2	335	1	12	3
10	120	120	10	120	120	11253	1	2	54	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9.0	-9	-9.0	1	-9	2	1	1	4	2	2	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	1	0	1	6	-9	-9	-9	-9	1	-9	2	1	1	6.0	-9	-9.0	-9	-9	1	-9	2	0	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	2	6	-9	-9	-9	-9	2	1	3	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	2	1	1	2	0	2	0	1	6	2	4	1	3	0	0	1	1	1	1	1	1	1	6	400	2	5	401	2	8	809	1	4	771	2	8	3
11	146	146	11	146	146	11487	1	1	44	5	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9.0	-9	-9.0	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	10	6	-9	-9	-9	-9	10	1	3	0	10	4	9	2	-9	-9	10	1	3	1	1	6.0	-9	-9.0	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	2	6	-9	-9	-9	-9	2	1	3	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	2	0	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	3	0	1	6	-9	-9	-9	-9	1	-9	3	1	1	5	1	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	0	0	1	3	2	11	641	2	6	332	2	-8	-8	-8	-8	-8	-8	6	1
7	240	240	7	240	240	10892	1	2	44	2	1	1	6	-9	-9	-9	-9	1	-9	2	1	1	6	-9	-9.0	-9	-9.0	1	-9	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	2	6	-9	-9	-9	-9	2	1	2	0	2	6	-9	-9	-9	-9	2	1	3	1	1	6.0	-9	-9.0	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	2	0	1	6	-9	-9	-9	-9	1	-9	1	1	1	3	2	3	-9	-9	0	1	3	1	1	3	2	3	-9	-9	0	1	3	2	1	1	2	0	2	0	1	1	2	1	1	1	0	0	0	1	0	1	1	3	3	0	450	1	0	335	1	-8	824	-8	0	303	0	5	6
8	114	114	291	3136	114	10970	1	2	43	2	1	1	4	2	2	-9	-9	1	-9	3	1	1	3	2	3.0	-9	-9.0	0	1	2	1	1	3	2	3	-9	-9	0	1	3	1	2	6	-9	-9	-9	-9	2	1	1	0	2	6	-9	-9	-9	-9	2	1	3	1	1	3.0	2	3.0	-9	-9	0	1	3	1	1	3	2	3	-9	-9	0	1	3	1	1	3	2	3	-9	-9	0	1	3	1	1	3	2	3	-9	-9	0	1	3	0	1	6	-9	-9	-9	-9	1	-9	1	0	1	6	-9	-9	-9	-9	1	-9	1	0	1	3	2	3	-9	-9	0	1	1	1	1	3	2	3	-9	-9	0	1	3	1	1	3	2	3	-9	-9	0	1	3	2	1	1	3	0	2	0	1	1	2	4	3	1	1	1	1	0	0	1	0	3	3	2	641	1	2	914	1	0	754	1	-8	0	2	11	1
11	145	145	285	145	145	11486	1	2	39	2	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9.0	-9	-9.0	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	0	1	6	-9	-9	-9	-9	1	-9	3	1	1	6.0	-9	-9.0	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	1	1	6	-9	-9	-9	-9	1	-9	3	0	1	6	-9	-9	-9	-9	1	-9	2	1	1	1	2	5	-9	-9	2	1	2	1	1	5	2	1	-9	-9	1	-9	3	2	1	1	2	0	2	0	1	3	3	1	1	3	0	1	0	1	1	1	1	2	2	0	430	1	0	430	1	6	400	2	6	0	1	8	3
