basebrgy	basehhno	basewman	uncmomid	uncchdid	MOMCH07	incwage	incpiece	incfarm	inclstok	incfish	incself	incrent	incboard	incbonus	incloans	incwins	incgardn	incother	inspouse	inkids	inparent	inrelat	outspous	outkids	outparen	outrelat
8	70	70	10939	20939	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	95	95	10953	20953	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8	135	135	10989	20989	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
8	98	98	10956	20956	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
7	151	151	10827	20827	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
23	26	26	12738	22738	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23	22	22	12734	22734	2	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
23	16	16	12728	22728	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	8	8	12751	22751	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
23	4	4	12718	22718	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23	12	12	12724	22724	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23	7	7	12719	22719	2	1	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
24	15	15	12758	22758	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23	14	14	12726	22726	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23	15	15	12727	22727	2	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	7	7	12750	22750	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23	27	27	12739	22739	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
23	29	29	12741	22741	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23	3	3	12717	22717	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	143	143	10997	20997	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19	17	17	12595	22595	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19	18	18	12596	22596	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
6	110	110	10702	20702	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	107	107	10699	20699	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
19	12	12	12590	22590	1	1	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1
19	20	20	12598	22598	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19	27	27	12603	22603	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
19	10	10	12588	22588	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
6	66	66	10666	20666	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19	4	4	12582	22582	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	145	145	10730	20730	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19	5	5	12583	22583	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0
6	79	79	10676	20676	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19	30	30	12605	22605	1	1	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1
3	143	143	10314	20314	1	1	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0
3	229	229	10395	20395	1	1	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
3	144	144	10315	20315	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
3	58	58	10260	20260	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
3	118	118	10302	20302	1	1	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1
3	173	173	10341	20341	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
3	295	295	10458	20458	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3	304	304	10465	20465	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
3	210	210	10378	20378	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	222	222	10389	20389	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
3	263	263	10426	20426	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
3	188	188	10356	20356	1	1	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0
3	54	54	10257	20257	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
3	193	193	10361	20361	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
3	314	314	10471	20471	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	294	294	10457	20457	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
3	53	53	10256	20256	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
3	194	194	10362	20362	1	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
6	85	85	10681	20681	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
6	46	46	10653	20653	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	298	298	10461	20461	1	1	0	1	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
3	86	86	10282	20282	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
3	269	269	10432	20432	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3	28	28	10245	20245	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	233	233	10886	20886	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
8	110	110	10966	20966	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
7	135	135	10816	20816	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
8	101	101	10959	20959	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
7	216	216	10877	20877	2	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
8	90	90	10949	20949	2	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0
8	160	160	11008	21008	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
7	237	237	10890	20890	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	122	122	10807	20807	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
4	139	139	10581	20581	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	66	66	10513	20513	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
7	208	208	10872	20872	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
4	81	81	10527	20527	1	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
7	74	74	10763	20763	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	64	64	10511	20511	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
7	64	64	10755	20755	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
4	109	109	10552	20552	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4	27	27	10486	20486	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4	163	163	10602	20602	1	1	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
7	170	170	10842	20842	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
7	111	111	10796	20796	2	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
4	122	122	10565	20565	1	1	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
21	20	20	12691	22691	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	126	126	10811	20811	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21	6	6	12678	22678	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
7	31	31	10734	20734	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	44	44	10739	20739	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
21	9	9	12681	22681	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	168	168	10840	20840	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	45	99	10784	20784	2	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0
21	13	13	12684	22684	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	49	49	10022	20022	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
1	40	40	13310	23310	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1	152	152	10109	20109	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1
1	53	96	10061	20061	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	73	73	10043	20043	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1	89	89	10054	20054	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
8	50	50	10923	20923	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	89	89	10948	20948	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	4	4	12748	22748	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	44	44	10919	20919	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
8	128	128	10982	20982	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
6	143	143	10729	20729	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	2	2	12746	22746	2	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
8	112	112	10968	20968	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21	15	15	12686	22686	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	35	35	10912	20912	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
8	54	54	10926	20926	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	5	5	12749	22749	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
8	132	132	10986	20986	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	9	9	12752	22752	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	17	17	10899	20899	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21	7	7	12679	22679	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	139	139	10993	20993	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
8	40	40	10916	20916	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	114	114	10970	20970	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	45	45	10920	20920	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	122	122	10977	20977	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21	22	22	12693	22693	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	113	113	10969	20969	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21	21	21	12692	22692	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
8	43	43	10918	20918	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22	20	20	12708	22708	2	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
8	30	30	10908	20908	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22	14	14	12703	22703	2	1	1	0	1	0	1	0	0	1	1	1	1	0	0	1	0	1	0	0	0	0
8	148	148	10999	20999	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	63	63	10933	20933	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
8	33	33	10910	20910	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	116	116	10972	20972	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
22	10	10	12699	22699	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
8	55	55	10927	20927	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	13	13	12767	22767	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22	8	8	12697	22697	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	11	11	12765	22765	2	1	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
25	27	27	12779	22779	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	93	94	10780	20780	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	7	7	12761	22761	2	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
25	24	24	12777	22777	1	1	0	1	0	0	1	0	0	1	1	0	1	0	0	0	0	1	0	0	0	1
25	9	9	12763	22763	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
25	15	15	12769	22769	1	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
7	235	235	10888	20888	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	192	192	10859	20859	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	158	158	11007	21007	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
7	129	129	10814	20814	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
7	107	107	10792	20792	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0
8	149	149	11000	21000	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
8	126	126	10980	20980	1	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
7	118	118	10803	20803	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
8	109	109	10965	20965	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	203	203	10867	20867	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1
7	241	241	10893	20893	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	71	71	10761	20761	2	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
8	29	29	10907	20907	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	66	66	10935	20935	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	228	228	10883	20883	2	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
8	88	88	10947	20947	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	234	234	10887	20887	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	21	21	10482	20482	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
7	147	147	10825	20825	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	132	132	10575	20575	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	217	217	10878	20878	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	95	95	10541	20541	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
7	224	224	10881	20881	2	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	0	0	0	0
4	119	119	10562	20562	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	32	32	10491	20491	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	127	127	10812	20812	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1
7	109	109	10794	20794	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
4	125	125	10568	20568	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
6	65	65	10665	20665	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	77	77	13316	23316	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
4	144	144	10586	20586	2	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
21	19	19	12690	22690	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
8	84	84	10945	20945	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8	51	51	10924	20924	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	79	79	10768	20768	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	103	103	10961	20961	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	57	57	10749	20749	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
8	117	117	10973	20973	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	190	190	10857	20857	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
7	73	73	10762	20762	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	83	83	10280	20280	2	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
3	266	266	10429	20429	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
7	200	200	10866	20866	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	277	277	10440	20440	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
3	111	111	10297	20297	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	206	206	10870	20870	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
6	40	40	10648	20648	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	210	210	10874	20874	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
7	87	87	10773	20773	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22	25	25	12713	22713	1	1	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1
7	65	65	10756	20756	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	229	229	10884	20884	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
7	76	76	10765	20765	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	227	227	10882	20882	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	221	221	10880	20880	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	240	240	10892	20892	2	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0
7	160	160	10835	20835	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
7	165	165	10838	20838	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
7	66	66	10757	20757	2	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1
7	61	61	10752	20752	1	1	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1
7	105	105	10790	20790	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
7	45	45	10740	20740	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8	150	150	11001	21001	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
24	6	6	13323	23323	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
8	121	121	10976	20976	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	3	3	12747	22747	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
8	69	69	10938	20938	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	15	15	10898	20898	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	14	14	12757	22757	2	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
8	13	13	10897	20897	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
24	10	10	12753	22753	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
8	6	6	10895	20895	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
8	111	111	10967	20967	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23	25	25	12737	22737	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
23	11	11	12723	22723	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23	32	32	12743	22743	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
23	28	28	12740	22740	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
22	16	16	12705	22705	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0
8	100	100	10958	20958	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22	28	28	12716	22716	1	1	0	1	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
8	133	133	10987	20987	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	129	129	10983	20983	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	72	72	10940	20940	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
22	5	5	12696	22696	1	1	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0
8	38	38	10914	20914	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22	3	3	12694	22694	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
8	78	78	10942	20942	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
8	41	41	10917	20917	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	76	76	10941	20941	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22	22	22	12710	22710	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
8	59	59	10930	20930	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	99	99	10957	20957	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	19	19	12773	22773	2	0	1	1	1	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	1
25	8	8	12762	22762	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
7	205	205	10869	20869	1	1	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0
25	34	34	12785	22785	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
25	21	21	12775	22775	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
7	53	53	10746	20746	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
25	17	17	12771	22771	2	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
25	33	33	12784	22784	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	4	4	12606	22606	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
25	6	6	12760	22760	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	26	26	12778	22778	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
25	30	30	12782	22782	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
25	12	12	12766	22766	2	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
20	62	62	12652	22652	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
20	50	50	12642	22642	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	164	164	11129	21129	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	36	36	12630	22630	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
