basebrgy	basehhno	basewman	BRGAY05	HHNUMB05	WOMAN05	MOMCH05	uncmomid	moperson	dayprson	yrperson	linenumb	relhead	relmom	relindex	paidcash	sex	monbirth	yearbirt	age	resident	gradecom	inschool	worknow	workpast
3	295	295	3	295	295	2	10458	2	5	2005	5	5	5	7	-9	2	10	1990	14	1	6	1	0	0
3	295	295	3	295	295	2	10458	2	5	2005	6	18	3	11	0	2	2	1930	74	1	13	0	0	0
3	295	295	3	295	295	2	10458	2	5	2005	7	30	30	30	1	2	1	1984	21	2	9	0	-7	-7
1	156	156	1	2546	156	1	10113	2	1	2005	1	0	1	2	-9	1	2	1960	44	1	4	0	1	-9
1	156	156	1	2546	156	1	10113	2	1	2005	2	1	0	3	-9	2	6	1962	42	1	3	0	1	-9
1	156	156	1	2546	156	1	10113	2	1	2005	3	4	4	6	-9	1	11	1987	17	1	6	0	0	0
1	156	156	1	2546	156	1	10113	2	1	2005	4	4	4	34	0	1	11	1983	21	1	10	0	0	0
1	156	156	1	2546	156	1	10113	2	1	2005	5	20	20	1	0	2	4	1989	15	1	6	0	0	0
1	156	156	1	2546	156	1	10113	2	1	2005	6	9	9	5	0	2	7	2002	2	1	-9	-9	-9	-9
1	156	156	1	2546	156	1	10113	2	1	2005	7	9	9	5	0	2	10	2004	0	1	-9	-9	-9	-9
1	123	123	1	123	123	1	10086	1	10	2005	1	0	1	2	-9	1	1	1955	49	1	6	0	1	-9
1	123	123	1	123	123	1	10086	1	10	2005	2	1	0	3	-9	2	5	1960	44	1	6	0	0	0
1	123	123	1	123	123	1	10086	1	10	2005	3	4	4	6	-9	1	10	1981	23	1	11	0	1	-9
1	123	123	1	123	123	1	10086	1	10	2005	4	5	5	34	-9	2	10	1983	21	1	11	0	1	-9
1	123	123	1	123	123	1	10086	1	10	2005	5	5	5	7	-9	2	1	1986	18	1	11	0	1	-9
1	123	123	1	123	123	1	10086	1	10	2005	6	4	4	6	-9	1	9	1995	9	1	3	1	0	0
1	123	123	1	123	123	1	10086	1	10	2005	7	5	5	7	-9	2	5	1997	7	1	0	1	0	0
13	189	189	13	189	189	1	11725	1	8	2005	1	0	1	2	-9	1	12	1958	46	1	9	0	1	-9
13	189	189	13	189	189	1	11725	1	8	2005	2	1	0	3	-9	2	11	1963	41	1	13	0	0	0
13	189	189	13	189	189	1	11725	1	8	2005	3	5	5	34	-9	2	7	1983	21	1	14	1	1	-9
13	189	189	13	189	189	1	11725	1	8	2005	4	5	5	7	-9	2	1	1985	20	1	12	1	0	0
13	189	189	13	189	189	1	11725	1	8	2005	5	4	4	6	-9	1	1	1987	17	1	11	1	0	0
13	189	189	13	189	189	1	11725	1	8	2005	6	4	4	6	-9	1	12	1988	16	1	10	1	0	0
13	189	189	13	189	189	1	11725	1	8	2005	7	4	4	6	-9	1	9	1990	14	1	8	1	0	0
13	189	189	13	189	189	1	11725	1	8	2005	8	4	4	6	-9	1	11	1992	12	1	5	1	0	0
13	189	189	13	189	189	1	11725	1	8	2005	9	4	4	6	-9	1	1	1996	8	1	2	1	0	0
3	173	173	3	173	173	1	10341	2	4	2005	1	0	1	2	-9	1	2	1956	48	1	6	0	1	-9
3	173	173	3	173	173	1	10341	2	4	2005	2	1	0	3	-9	2	12	1959	45	1	9	0	1	-9
3	173	173	3	173	173	1	10341	2	4	2005	3	4	4	6	-9	1	6	1986	18	1	6	0	0	0
3	173	173	3	173	173	1	10341	2	4	2005	4	4	4	6	-9	1	10	1988	16	1	6	0	0	0
3	173	173	3	173	173	1	10341	2	4	2005	5	19	19	21	0	1	10	1969	35	1	11	0	1	-9
3	173	173	3	173	173	1	10341	2	4	2005	6	5	5	7	0	2	6	1980	24	1	11	0	0	0
3	173	173	3	173	173	1	10341	2	4	2005	7	9	9	16	0	2	12	2000	4	1	-9	-9	-9	-9
3	173	173	3	173	173	1	10341	2	4	2005	8	19	19	1	0	1	4	1982	22	1	9	0	1	-9
3	173	173	3	173	173	1	10341	2	4	2005	9	5	5	34	0	2	10	1983	21	1	9	0	0	0
3	173	173	3	173	173	1	10341	2	4	2005	10	8	8	15	0	1	7	2001	3	1	-9	-9	-9	-9
3	173	173	3	173	173	1	10341	2	4	2005	11	8	8	15	0	1	10	2003	1	1	-9	-9	-9	-9
1	27	27	1	27	27	2	10007	1	23	2005	1	0	1	2	-9	1	9	1950	54	1	10	0	1	-9
1	27	27	1	27	27	2	10007	1	23	2005	2	1	0	3	-9	2	3	1957	47	1	4	0	1	-9
1	27	27	1	27	27	2	10007	1	23	2005	3	5	5	7	-9	2	7	1977	27	1	13	0	1	-9
3	282	282	3	282	282	1	10445	1	20	2005	3	4	4	6	-9	1	3	1982	22	1	12	0	1	-9
3	282	282	3	282	282	1	10445	1	20	2005	4	5	5	34	-9	2	1	1984	20	1	11	0	1	-9
3	282	282	3	282	282	1	10445	1	20	2005	5	4	4	6	-9	1	6	1987	17	1	9	0	0	0
3	282	282	3	282	282	1	10445	1	20	2005	6	4	4	41	-9	1	7	1994	10	1	3	1	0	0
3	282	282	3	282	282	1	10445	1	20	2005	7	5	5	42	-9	2	7	1995	9	1	2	1	0	0
13	334	334	13	334	334	1	11820	1	10	2005	1	0	1	2	-9	1	4	1951	53	1	10	0	1	-9
13	334	334	13	334	334	1	11820	1	10	2005	2	1	0	3	-9	2	10	1951	53	1	11	0	1	-9
13	334	334	13	334	334	1	11820	1	10	2005	3	5	5	7	-9	2	5	1975	29	1	11	0	0	0
13	334	334	13	334	334	1	11820	1	10	2005	4	5	5	7	-9	2	9	1976	28	1	11	0	0	0
13	334	334	13	334	334	1	11820	1	10	2005	5	4	4	6	-9	1	4	1980	24	1	11	0	0	0
13	334	334	13	334	334	1	11820	1	10	2005	6	4	4	34	-9	1	10	1983	21	1	13	0	0	0
13	334	334	13	334	334	1	11820	1	10	2005	7	26	15	14	0	1	7	1983	21	1	10	1	0	0
3	151	151	3	151	151	2	10321	1	25	2005	1	0	3	11	0	2	2	1942	62	1	11	0	0	0
3	151	151	3	151	151	2	10321	1	25	2005	2	4	6	12	0	1	7	1962	42	1	8	0	1	-9
3	151	151	3	151	151	2	10321	1	25	2005	3	5	0	3	-9	2	3	1964	40	1	11	0	1	-9
3	151	151	3	151	151	2	10321	1	25	2005	4	8	4	6	-9	1	9	1985	19	1	9	1	0	0
3	151	151	3	151	151	2	10321	1	25	2005	5	8	4	6	-9	1	11	1996	8	1	1	1	0	0
3	151	151	3	151	151	2	10321	1	25	2005	6	8	15	14	0	1	8	1983	21	1	11	0	0	0
13	347	347	13	347	347	1	11833	1	11	2005	1	0	1	38	-9	1	11	1960	44	1	10	0	1	-9
13	347	347	13	347	347	1	11833	1	11	2005	2	1	0	3	-9	2	6	1953	51	1	8	0	0	0
13	347	347	13	347	347	1	11833	1	11	2005	3	39	4	6	-9	1	11	1982	22	1	11	0	0	0
13	347	347	13	347	347	1	11833	1	11	2005	4	39	4	34	-9	1	9	1983	21	1	11	0	0	0
13	347	347	13	347	347	1	11833	1	11	2005	5	31	28	28	0	2	1	2003	1	1	-9	-9	-9	-9
3	181	181	3	181	181	1	10349	1	28	2005	1	0	1	2	-9	1	6	1953	51	1	8	0	1	-9
3	181	181	3	181	181	1	10349	1	28	2005	2	1	0	3	-9	2	2	1953	51	1	10	0	1	-9
3	181	181	3	181	181	1	10349	1	28	2005	3	4	4	6	-9	1	1	1981	24	1	13	0	0	0
3	181	181	3	181	181	1	10349	1	28	2005	4	4	4	6	-9	1	9	1982	22	1	15	0	0	1
3	181	181	3	181	181	1	10349	1	28	2005	5	4	4	34	-9	1	10	1983	21	1	15	0	1	-9
3	181	181	3	181	181	1	10349	1	28	2005	6	4	4	6	-9	1	4	1985	19	1	9	1	0	0
3	181	181	3	181	181	1	10349	1	28	2005	7	15	26	14	0	1	11	1986	18	1	8	0	0	0
1	89	89	1	89	89	1	10054	1	14	2005	1	0	0	3	-9	2	9	1947	57	1	6	0	1	-9
1	89	89	1	89	89	1	10054	1	14	2005	2	4	4	6	-9	1	9	1976	28	1	6	0	1	-9
1	89	89	1	89	89	1	10054	1	14	2005	3	4	4	6	-9	1	10	1979	25	1	5	0	0	0
1	89	89	1	89	89	1	10054	1	14	2005	4	4	4	6	-9	1	8	1981	23	1	6	0	1	-9
1	89	89	1	89	89	1	10054	1	14	2005	5	4	4	34	-9	1	9	1983	21	1	6	0	1	-9
1	107	107	1	107	107	2	10071	1	12	2005	1	0	1	2	-9	1	2	1959	45	1	4	0	1	-9
1	107	107	1	107	107	2	10071	1	12	2005	2	1	0	3	-9	2	7	1960	44	1	9	0	1	-9
1	107	107	1	107	107	2	10071	1	12	2005	3	5	5	7	-9	2	12	1984	20	1	11	0	1	-9
1	107	107	1	107	107	2	10071	1	12	2005	4	5	5	7	-9	2	3	1988	16	1	10	1	0	0
1	107	107	1	107	107	2	10071	1	12	2005	5	5	5	7	-9	2	5	1989	15	1	9	1	0	0
1	107	107	1	107	107	2	10071	1	12	2005	6	5	5	7	-9	2	12	1992	12	1	4	1	1	-9
1	107	107	1	107	107	2	10071	1	12	2005	7	4	4	6	-9	1	3	1994	10	1	3	1	0	0
1	107	107	1	107	107	2	10071	1	12	2005	8	5	5	7	-9	2	5	1995	9	1	2	1	0	0
1	107	107	1	107	107	2	10071	1	12	2005	9	4	4	6	-9	1	3	1998	6	1	0	0	0	0
1	107	107	1	107	107	2	10071	1	12	2005	10	4	4	6	-9	1	8	1999	5	1	-9	-9	-9	-9
3	150	150	3	150	150	1	10320	1	29	2005	1	0	1	38	-9	1	10	1962	42	1	11	0	0	1
3	150	150	3	150	150	1	10320	1	29	2005	2	1	0	3	-9	2	3	1966	38	1	8	0	0	1
3	150	150	3	150	150	1	10320	1	29	2005	3	4	4	41	-9	1	5	2000	4	1	-9	-9	-9	-9
3	150	150	3	150	150	1	10320	1	29	2005	4	5	5	42	-9	2	3	2002	2	1	-9	-9	-9	-9
3	150	150	3	150	150	1	10320	1	29	2005	5	5	5	42	-9	2	4	2004	0	1	-9	-9	-9	-9
13	117	117	13	117	117	1	11670	1	8	2005	1	0	1	2	-9	1	7	1957	47	1	6	0	1	-9
13	117	117	13	117	117	1	11670	1	8	2005	2	1	0	3	-9	2	7	1957	47	1	10	0	1	-9
13	117	117	13	117	117	1	11670	1	8	2005	3	4	4	6	-9	1	6	1980	24	1	15	0	1	-9
13	117	117	13	117	117	1	11670	1	8	2005	4	5	5	34	-9	2	6	1983	21	1	12	0	1	-9
1	27	27	1	27	27	2	10007	1	23	2005	4	4	4	6	-9	1	7	1981	23	1	9	0	1	-9
1	27	27	1	27	27	2	10007	1	23	2005	5	5	5	7	-9	2	5	1991	13	1	6	1	0	0
1	27	27	1	27	27	2	10007	1	23	2005	6	5	5	7	0	2	4	1979	25	1	11	0	1	-9
1	27	27	1	27	27	2	10007	1	23	2005	7	8	8	15	0	1	4	2000	4	1	-9	-9	-9	-9
1	132	132	1	132	132	1	10094	1	14	2005	1	0	1	2	-9	1	10	1956	48	1	6	0	1	-9
1	132	132	1	132	132	1	10094	1	14	2005	2	1	0	3	-9	2	4	1957	47	1	4	0	1	-9
1	132	132	1	132	132	1	10094	1	14	2005	3	5	5	7	-9	2	11	1977	27	1	11	0	1	-9
1	132	132	1	132	132	1	10094	1	14	2005	4	4	4	6	-9	1	5	1979	25	1	16	0	0	0
1	132	132	1	132	132	1	10094	1	14	2005	5	5	5	7	-9	2	4	1981	23	1	11	0	1	-9
1	132	132	1	132	132	1	10094	1	14	2005	6	5	5	34	-9	2	11	1983	21	1	13	0	1	-9
1	132	132	1	132	132	1	10094	1	14	2005	7	4	4	6	-9	1	3	1986	18	1	11	1	1	-9
1	132	132	1	132	132	1	10094	1	14	2005	8	4	4	6	-9	1	10	1987	17	1	11	1	1	-9
1	132	132	1	132	132	1	10094	1	14	2005	9	5	5	7	-9	2	1	1990	14	1	8	1	1	-9
1	132	132	1	132	132	1	10094	1	14	2005	10	5	5	7	-9	2	9	1991	13	1	6	1	1	-9
1	132	132	1	132	132	1	10094	1	14	2005	11	5	5	7	-9	2	9	1995	9	1	2	1	0	0
1	132	132	1	132	132	1	10094	1	14	2005	12	4	4	6	-9	1	7	1998	6	1	0	1	0	0
1	78	78	1	78	78	1	10047	1	8	2005	1	0	0	3	-9	2	9	1960	44	1	6	0	1	-9
1	78	78	1	78	78	1	10047	1	8	2005	2	5	5	7	-9	2	3	1980	24	1	12	0	1	-9
1	78	78	1	78	78	1	10047	1	8	2005	3	4	4	6	-9	1	1	1982	22	1	16	0	0	0
1	78	78	1	78	78	1	10047	1	8	2005	4	5	5	34	-9	2	9	1983	21	1	14	1	0	0
1	78	78	1	78	78	1	10047	1	8	2005	5	5	5	7	-9	2	6	1988	16	1	9	1	1	-9
1	78	78	1	78	78	1	10047	1	8	2005	6	4	4	6	-9	1	9	1990	14	1	8	1	0	0
1	78	78	1	78	78	1	10047	1	8	2005	7	5	5	7	-9	2	4	1995	9	1	3	1	0	0
1	78	78	1	78	78	1	10047	1	8	2005	8	16	16	14	0	2	12	1985	19	1	12	1	0	0
1	102	102	1	102	102	1	10066	1	10	2005	1	0	1	2	-9	1	11	1948	56	1	9	0	1	-9
1	102	102	1	102	102	1	10066	1	10	2005	2	1	0	3	-9	2	10	1948	56	1	6	0	1	-9
1	102	102	1	102	102	1	10066	1	10	2005	3	4	4	6	-9	1	3	1970	34	1	9	0	1	-9
1	102	102	1	102	102	1	10066	1	10	2005	4	4	4	6	-9	1	3	1978	26	1	6	0	1	-9
1	102	102	1	102	102	1	10066	1	10	2005	5	5	5	7	-9	2	7	1982	22	1	6	0	1	-9
1	102	102	1	102	102	1	10066	1	10	2005	6	4	4	34	-9	1	8	1983	21	1	11	1	1	-9
1	102	102	1	102	102	1	10066	1	10	2005	7	5	5	7	0	2	11	1967	37	2	6	0	0	0
1	102	102	1	102	102	1	10066	1	10	2005	8	19	19	21	0	1	5	1966	38	2	9	0	1	-9
1	102	102	1	102	102	1	10066	1	10	2005	9	8	8	15	0	1	6	2002	2	2	-9	-9	-9	-9
1	102	102	1	102	102	1	10066	1	10	2005	10	8	8	15	0	1	10	2004	0	2	-9	-9	-9	-9
1	102	102	1	102	102	1	10066	1	10	2005	11	8	8	15	0	1	12	1992	12	1	5	1	0	0
1	185	185	1	185	185	1	10137	1	15	2005	1	0	1	2	-9	1	2	1953	51	1	6	0	1	-9
1	185	185	1	185	185	1	10137	1	15	2005	2	1	0	3	-9	2	6	1957	47	1	9	0	1	-9
1	185	185	1	185	185	1	10137	1	15	2005	3	5	5	7	-9	2	7	1982	22	1	0	0	0	0
1	185	185	1	185	185	1	10137	1	15	2005	4	4	4	34	-9	1	3	1984	20	1	23	0	1	-9
1	185	185	1	185	185	1	10137	1	15	2005	5	4	4	6	-9	1	1	1988	17	1	9	0	0	0
1	185	185	1	185	185	1	10137	1	15	2005	6	5	5	7	-9	2	7	1992	12	1	5	1	0	0
1	185	185	1	185	185	1	10137	1	15	2005	7	4	4	6	-9	1	12	1996	8	1	1	1	0	0
3	180	180	3	180	180	1	10348	2	2	2005	1	0	1	2	-9	1	8	1960	44	1	11	1	1	-9
3	180	180	3	180	180	1	10348	2	2	2005	2	1	0	3	-9	2	7	1961	43	1	9	0	0	0
3	180	180	3	180	180	1	10348	2	2	2005	3	4	4	34	-9	1	11	1983	21	1	8	1	0	0
3	180	180	3	180	180	1	10348	2	2	2005	4	4	4	6	-9	1	7	1986	18	1	8	0	0	0
3	180	180	3	180	180	1	10348	2	2	2005	5	5	5	7	-9	2	8	1990	14	1	8	1	0	0
3	180	180	3	180	180	1	10348	2	2	2005	6	4	4	6	-9	1	12	1992	12	1	5	1	0	0
3	180	180	3	180	180	1	10348	2	2	2005	7	4	4	6	-9	1	12	2001	3	1	-9	-9	-9	-9
13	188	188	13	188	188	1	11724	1	13	2005	1	0	0	3	-9	2	12	1954	50	1	3	0	1	-9
13	188	188	13	188	188	1	11724	1	13	2005	2	4	4	34	-9	1	7	1983	21	1	11	0	0	0
13	188	188	13	188	188	1	11724	1	13	2005	3	4	4	6	-9	1	1	1985	19	1	10	0	0	0
3	282	282	3	282	282	1	10445	1	20	2005	1	0	0	3	-9	2	4	1962	42	1	9	0	1	-9
3	282	282	3	282	282	1	10445	1	20	2005	2	5	5	7	-9	2	9	1980	24	1	13	0	1	-9
13	117	117	13	117	117	1	11670	1	8	2005	5	5	5	7	-9	2	6	1989	15	1	9	1	0	0
13	117	117	13	117	117	1	11670	1	8	2005	6	5	5	7	-9	2	1	1991	13	1	8	1	0	0
1	160	160	1	160	160	1	10117	1	13	2005	1	0	1	2	-9	1	8	1961	43	1	6	0	1	-9
1	160	160	1	160	160	1	10117	1	13	2005	2	1	0	3	-9	2	11	1963	41	1	9	0	1	-9
1	160	160	1	160	160	1	10117	1	13	2005	3	4	4	34	-9	1	2	1984	20	1	5	0	1	-9
1	160	160	1	160	160	1	10117	1	13	2005	4	4	4	6	-9	1	3	1989	15	1	5	0	1	-9
1	160	160	1	160	160	1	10117	1	13	2005	5	5	5	7	-9	2	9	1991	13	1	6	1	0	0
1	160	160	1	160	160	1	10117	1	13	2005	6	5	5	7	-9	2	11	1993	11	1	3	1	1	-9
1	160	160	1	160	160	1	10117	1	13	2005	7	4	4	6	-9	1	9	1995	9	1	1	1	0	0
1	47	47	1	2254	47	1	10021	1	28	2005	1	0	1	2	-9	1	2	1961	43	1	16	0	1	-9
1	47	47	1	2254	47	1	10021	1	28	2005	2	1	0	3	-9	2	6	1961	43	1	11	0	0	0
1	47	47	1	2254	47	1	10021	1	28	2005	3	4	4	6	-9	1	5	1982	22	1	11	0	1	-9
1	47	47	1	2254	47	1	10021	1	28	2005	4	5	5	34	0	2	6	1983	21	1	11	0	0	0
1	47	47	1	2254	47	1	10021	1	28	2005	5	8	8	4	0	1	1	2001	4	1	-9	-9	-9	-9
1	47	47	1	2254	47	1	10021	1	28	2005	6	8	8	4	0	1	1	2005	0	1	-9	-9	-9	-9
13	241	241	13	241	241	2	11764	1	11	2005	1	0	0	32	-9	2	5	1963	41	1	8	0	1	-9
13	241	241	13	241	241	2	11764	1	11	2005	2	4	4	6	-9	1	3	1987	17	1	3	0	0	1
13	241	241	13	241	241	2	11764	1	11	2005	3	4	4	6	-9	1	9	1989	15	1	5	0	0	0
13	241	241	13	241	241	2	11764	1	11	2005	4	4	4	6	-9	1	10	1990	14	1	3	1	1	-9
13	241	241	13	241	241	2	11764	1	11	2005	5	4	4	6	-9	1	5	1997	7	1	0	1	0	0
13	241	241	13	241	241	2	11764	1	11	2005	6	4	4	6	-9	1	10	1999	5	1	-9	-9	-9	-9
13	241	241	13	241	241	2	11764	1	11	2005	7	4	4	6	-9	1	9	2001	3	1	-9	-9	-9	-9
1	120	120	1	120	120	1	10083	1	11	2005	1	0	4	6	0	1	8	1972	32	1	16	0	1	-9
1	120	120	1	120	120	1	10083	1	11	2005	2	1	20	22	0	2	7	1979	25	1	15	0	1	-9
1	120	120	1	120	120	1	10083	1	11	2005	3	3	0	3	-9	2	5	1949	55	1	5	0	0	0
1	120	120	1	120	120	1	10083	1	11	2005	4	7	5	34	-9	2	10	1983	21	1	14	1	0	0
1	120	120	1	120	120	1	10083	1	11	2005	5	31	31	31	1	2	12	1994	10	2	2	1	0	0
13	426	426	1	4090	426	1	11902	1	29	2005	1	0	0	3	-9	2	9	1954	50	1	5	0	0	0
13	426	426	1	4090	426	1	11902	1	29	2005	2	5	5	34	-9	2	12	1983	21	1	11	1	0	0
13	426	426	1	4090	426	1	11902	1	29	2005	3	4	4	6	0	1	8	1977	27	1	14	0	1	-9
13	426	426	1	4090	426	1	11902	1	29	2005	4	8	8	15	0	1	5	1997	7	1	0	1	0	0
13	426	426	1	4090	426	1	11902	1	29	2005	5	9	9	16	0	2	12	2002	2	1	-9	-9	-9	-9
17	275	275	17	275	275	1	12483	2	3	2005	1	0	1	2	-9	1	7	1952	52	1	8	0	1	-9
17	275	275	17	275	275	1	12483	2	3	2005	2	1	0	3	-9	2	3	1959	45	1	6	0	0	0
17	275	275	17	275	275	1	12483	2	3	2005	3	4	4	34	-9	1	1	1984	21	1	13	0	0	0
17	275	275	17	275	275	1	12483	2	3	2005	4	19	19	21	0	1	7	1984	20	1	5	0	0	0
17	275	275	17	275	275	1	12483	2	3	2005	5	5	5	7	0	2	8	1985	19	1	11	0	0	0
17	275	275	17	275	275	1	12483	2	3	2005	6	19	19	21	0	1	4	1985	19	1	5	1	0	0
17	275	275	17	275	275	1	12483	2	3	2005	7	5	5	7	0	2	6	1987	17	1	10	0	0	0
17	275	275	17	275	275	1	12483	2	3	2005	8	9	9	16	0	2	12	2004	0	1	-9	-9	-9	-9
13	119	119	13	119	119	1	11672	1	10	2005	1	0	1	2	-9	1	3	1943	61	1	6	0	0	0
13	119	119	13	119	119	1	11672	1	10	2005	2	1	0	3	-9	2	12	1944	60	1	3	0	1	-9
13	119	119	13	119	119	1	11672	1	10	2005	3	4	4	6	-9	1	7	1973	31	1	14	0	1	-9
13	119	119	13	119	119	1	11672	1	10	2005	4	4	4	6	-9	1	8	1977	27	1	6	0	0	1
13	119	119	13	119	119	1	11672	1	10	2005	5	5	5	7	-9	2	7	1979	25	1	12	0	0	0
13	119	119	13	119	119	1	11672	1	10	2005	6	5	5	34	-9	2	6	1983	21	1	11	0	0	0
13	119	119	13	119	119	1	11672	1	10	2005	7	4	4	6	-9	1	6	1988	16	1	8	1	0	0
1	86	86	238	3387	86	1	10052	2	19	2005	1	0	1	38	-9	1	6	1946	58	1	9	0	1	-9
1	106	106	1	106	106	2	10070	1	11	2005	1	0	1	2	-9	1	11	1951	53	1	8	0	1	-9
1	106	106	1	106	106	2	10070	1	11	2005	2	1	0	3	-9	2	8	1954	50	1	6	0	0	0
1	86	86	238	3387	86	1	10052	2	18	2005	2	1	0	3	-9	2	3	1955	49	1	9	0	1	-9
1	106	106	1	106	106	2	10070	1	11	2005	3	4	4	6	-9	1	10	1986	18	1	9	0	0	0
1	106	106	1	106	106	2	10070	1	11	2005	4	4	4	6	-9	1	11	1989	15	1	6	0	0	0
1	86	86	238	3387	86	1	10052	2	18	2005	3	39	4	6	-9	1	6	1980	24	1	6	0	1	-9
1	106	106	1	106	106	2	10070	1	11	2005	5	4	4	6	-9	1	1	1992	12	1	4	1	0	0
1	106	106	1	106	106	2	10070	1	11	2005	6	4	4	6	-9	1	8	1994	10	1	2	1	0	0
1	106	106	1	106	106	2	10070	1	11	2005	7	8	8	15	0	1	9	1995	9	1	2	1	0	0
1	86	86	238	3387	86	1	10052	2	19	2005	4	39	4	34	-9	1	10	1983	21	1	6	0	1	-9
1	106	106	1	106	106	2	10070	1	11	2005	8	9	9	16	0	2	4	1998	6	1	0	1	0	0
1	86	86	238	3387	86	1	10052	2	19	2005	5	40	5	7	-9	2	1	1991	14	1	2	1	0	0
1	86	86	238	3387	86	1	10052	2	19	2005	6	39	4	6	-9	1	2	1992	13	1	5	1	0	0
1	118	118	1	118	118	1	10081	1	23	2005	1	0	0	3	-9	2	7	1951	53	1	15	0	1	-9
13	234	234	13	234	234	1	11760	1	6	2005	1	0	1	2	-9	1	1	1953	52	1	8	-9	-9	-9
1	118	118	1	118	118	1	10081	1	23	2005	2	5	5	34	0	2	9	1983	21	1	11	0	0	0
13	234	234	13	234	234	1	11760	1	6	2005	2	1	0	3	-9	2	10	1954	50	1	3	0	1	-9
13	234	234	13	234	234	1	11760	1	6	2005	3	4	4	6	-9	1	8	1978	26	1	6	0	0	0
13	234	234	13	234	234	1	11760	1	6	2005	4	5	5	7	-9	2	5	1982	22	1	13	1	0	0
13	234	234	13	234	234	1	11760	1	6	2005	5	5	5	34	-9	2	8	1983	21	1	15	0	0	0
13	234	234	13	234	234	1	11760	1	6	2005	6	4	4	6	-9	1	10	1986	18	1	11	1	0	0
13	234	234	13	234	234	1	11760	1	6	2005	7	4	4	6	-9	1	1	1988	16	1	8	0	0	0
13	234	234	13	234	234	1	11760	1	6	2005	8	5	5	7	-9	2	2	1990	14	1	8	1	0	0
13	234	234	13	234	234	1	11760	1	6	2005	9	5	5	7	-9	2	3	1991	13	1	8	1	0	0
13	234	234	13	234	234	1	11760	1	6	2005	10	5	5	7	0	2	9	1980	24	1	15	0	1	-9
1	118	118	1	118	118	1	10081	1	23	2005	3	19	19	1	0	1	6	1977	27	1	15	0	1	-9
1	118	118	1	118	118	1	10081	1	23	2005	4	8	8	4	0	1	4	2003	1	1	-9	-9	-9	-9
1	118	118	1	118	118	1	10081	1	23	2005	5	8	8	15	0	1	2	2001	3	1	-9	-9	-9	-9
1	122	122	1	122	122	1	10085	1	8	2005	1	0	1	2	-9	1	4	1951	53	1	13	0	1	-9
1	122	122	1	122	122	1	10085	1	8	2005	2	1	0	3	-9	2	4	1952	52	1	15	0	1	-9
1	122	122	1	122	122	1	10085	1	8	2005	3	4	4	34	-9	1	9	1983	21	1	15	0	1	-9
1	122	122	1	122	122	1	10085	1	8	2005	4	4	4	6	-9	1	10	1993	11	1	4	1	0	0
1	122	122	1	122	122	1	10085	1	8	2005	5	5	5	7	0	2	12	1978	26	1	15	0	1	-9
1	122	122	1	122	122	1	10085	1	8	2005	6	31	31	31	0	2	3	1971	33	1	11	0	0	0
17	289	289	202	3102	289	1	12497	3	6	2005	1	0	1	2	-9	1	3	1952	52	1	4	0	0	1
17	289	289	202	3102	289	1	12497	3	6	2005	2	1	0	3	-9	2	7	1950	54	1	15	0	1	-9
17	289	289	202	3102	289	1	12497	3	6	2005	3	4	4	6	-9	1	11	1979	25	1	15	1	0	0
17	289	289	202	3102	289	1	12497	3	6	2005	4	4	4	6	-9	1	8	1981	23	1	10	0	0	1
17	289	289	202	3102	289	1	12497	3	6	2005	5	5	5	7	-9	2	9	1982	22	1	15	0	1	-9
17	289	289	202	3102	289	1	12497	3	6	2005	6	5	5	34	-9	2	1	1984	21	1	11	0	0	0
17	289	289	202	3102	289	1	12497	3	6	2005	7	4	4	6	-9	1	2	1988	17	1	10	1	0	0
17	289	289	202	3102	289	1	12497	3	6	2005	8	5	5	7	-9	2	7	1993	11	1	5	1	0	0
1	136	136	1	136	136	1	10098	1	13	2005	1	0	0	3	-9	2	4	1947	57	1	6	0	1	-9
1	136	136	1	136	136	1	10098	1	13	2005	2	5	5	7	-9	2	8	1987	17	1	11	0	0	0
1	136	136	1	136	136	1	10098	1	13	2005	3	4	4	34	0	1	12	1983	21	1	8	0	0	1
1	136	136	1	136	136	1	10098	1	13	2005	4	20	20	1	0	2	4	1986	18	1	8	0	0	0
1	136	136	1	136	136	1	10098	1	13	2005	5	8	8	4	0	1	6	2004	0	1	-9	-9	-9	-9
13	381	381	13	381	381	1	11863	1	11	2005	1	0	1	2	-9	1	4	1958	46	1	4	0	0	0
13	381	381	13	381	381	1	11863	1	11	2005	2	1	0	3	-9	2	4	1964	40	1	6	0	1	-9
13	381	381	13	381	381	1	11863	1	11	2005	3	4	4	6	-9	1	2	1980	24	1	11	0	1	-9
13	381	381	13	381	381	1	11863	1	11	2005	4	4	4	6	-9	1	12	1981	23	1	8	0	0	0
13	381	381	13	381	381	1	11863	1	11	2005	5	5	5	34	-9	2	10	1983	21	1	8	0	1	-9
13	381	381	13	381	381	1	11863	1	11	2005	6	5	5	7	-9	2	7	1986	18	1	11	0	0	0
13	381	381	13	381	381	1	11863	1	11	2005	7	5	5	7	-9	2	10	1995	9	1	1	1	0	0
17	290	290	206	2639	290	2	12498	3	4	2005	1	0	1	38	-9	1	3	1966	38	1	6	0	1	-9
17	290	290	206	2639	290	2	12498	3	4	2005	2	1	0	3	-9	2	11	1963	41	1	6	0	1	-9
17	290	290	206	2639	290	2	12498	3	4	2005	3	4	4	6	-9	1	6	1990	14	1	5	1	0	0
